00:00:02:05 | I | Matching ok | SEQ : 20174854050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:35:10:26 | I | Matching ok | SEQ : 20174861370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:35:14:85 | I | Matching ok | SEQ : 20174861360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:35:18:15 | I | Matching ok | SEQ : 20174861350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:35:21:73 | I | Matching ok | SEQ : 20174861340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:35:25:20 | I | Matching ok | SEQ : 20174861330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:35:29:18 | I | Matching ok | SEQ : 20174861320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:35:31:20 | I | Matching ok | SEQ : 20174861430, PART : N/A, SCAN N/A, CELL [2,1]
15:35:34:55 | I | Matching ok | SEQ : 20174861420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:35:36:57 | I | Matching ok | SEQ : 20174861410, PART : N/A, SCAN N/A, CELL [2,3]
15:35:38:58 | I | Matching ok | SEQ : 20174861400, PART : N/A, SCAN N/A, CELL [2,4]
15:35:42:75 | I | Matching ok | SEQ : 20174861390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:35:47:75 | I | Matching ok | SEQ : 20174861380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:35:49:83 | I | Matching ok | SEQ : 20174861490, PART : N/A, SCAN N/A, CELL [1,1]
15:35:51:85 | I | Matching ok | SEQ : 20174861480, PART : N/A, SCAN N/A, CELL [1,2]
15:46:50:02 | I | Matching ok | SEQ : 20174861470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:46:54:69 | I | Matching ok | SEQ : 20174861460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:46:56:70 | I | Matching ok | SEQ : 20174861450, PART : N/A, SCAN N/A, CELL [1,5]
15:46:58:71 | I | Matching ok | SEQ : 20174861440, PART : N/A, SCAN N/A, CELL [1,6]
15:47:01:94 | I | Matching ok | SEQ : 20174861550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:47:03:97 | I | Matching ok | SEQ : 20174861540, PART : N/A, SCAN N/A, CELL [2,2]
15:47:09:14 | I | Matching ok | SEQ : 20174861530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:47:13:48 | I | Matching ok | SEQ : 20174861520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:47:16:87 | I | Matching ok | SEQ : 20174861510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:47:18:88 | I | Matching ok | SEQ : 20174861500, PART : N/A, SCAN N/A, CELL [2,6]
16:11:51:08 | I | Matching ok | SEQ : 20174861610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:11:56:28 | I | Matching ok | SEQ : 20174861600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:11:59:98 | I | Matching ok | SEQ : 20174861590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:12:04:23 | I | Matching ok | SEQ : 20174861580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:12:14:28 | I | Matching ok | SEQ : 20174861570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:12:19:35 | I | Matching ok | SEQ : 20174861560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:12:27:18 | W | Mismatching | SEQ : 20174861670, PART : 52124713AD, SCAN TQ41957C0346, CELL [2,1]
16:12:36:72 | I | Matching ok | SEQ : 20174861670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:12:41:68 | I | Matching ok | SEQ : 20174861660, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:12:43:70 | I | Matching ok | SEQ : 20174861650, PART : N/A, SCAN N/A, CELL [2,3]
16:12:46:86 | I | Matching ok | SEQ : 20174861640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:13:03:53 | I | Matching ok | SEQ : 20174861630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:13:07:08 | W | Mismatching | SEQ : 20174861620, PART : 04578885AC, SCAN P52124713AD, CELL [2,6]
16:13:15:98 | W | Mismatching | SEQ : 20174861620, PART : 04578885AC, SCAN P52124713AD, CELL [2,6]
16:13:38:09 | I | Matching ok | SEQ : 20174861620, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:13:40:19 | I | Matching ok | SEQ : 20174861730, PART : N/A, SCAN N/A, CELL [1,1]
16:28:11:73 | I | Matching ok | SEQ : 20174861720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:28:18:80 | I | Matching ok | SEQ : 20174861710, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:28:20:83 | I | Matching ok | SEQ : 20174861700, PART : N/A, SCAN N/A, CELL [1,4]
16:28:23:38 | I | Matching ok | SEQ : 20174861690, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:28:27:75 | I | Matching ok | SEQ : 20174861680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:28:29:77 | I | Matching ok | SEQ : 20174861790, PART : N/A, SCAN N/A, CELL [2,1]
16:28:31:78 | I | Matching ok | SEQ : 20174861780, PART : N/A, SCAN N/A, CELL [2,2]
16:28:44:78 | I | Matching ok | SEQ : 20174861770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:28:46:80 | I | Matching ok | SEQ : 20174861760, PART : N/A, SCAN N/A, CELL [2,4]
16:28:55:58 | I | Matching ok | SEQ : 20174861750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:29:05:45 | I | Matching ok | SEQ : 20174861740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:33:26:09 | I | Matching ok | SEQ : 20174861850, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:33:30:34 | I | Matching ok | SEQ : 20174861840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:33:34:66 | I | Matching ok | SEQ : 20174861830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:33:47:46 | I | Matching ok | SEQ : 20174861820, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:33:49:47 | I | Matching ok | SEQ : 20174861810, PART : N/A, SCAN N/A, CELL [1,5]
16:33:52:31 | I | Matching ok | SEQ : 20174861800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:33:54:33 | I | Matching ok | SEQ : 20174861910, PART : N/A, SCAN N/A, CELL [2,1]
16:33:56:34 | I | Matching ok | SEQ : 20174861900, PART : N/A, SCAN N/A, CELL [2,2]
16:34:09:16 | I | Matching ok | SEQ : 20174861890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:34:11:18 | I | Matching ok | SEQ : 20174861880, PART : N/A, SCAN N/A, CELL [2,4]
16:34:15:01 | I | Matching ok | SEQ : 20174861870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:34:19:61 | I | Matching ok | SEQ : 20174861860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:42:47:95 | I | Matching ok | SEQ : 20174861970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:42:51:17 | I | Matching ok | SEQ : 20174861960, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:43:00:98 | I | Matching ok | SEQ : 20174861950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:43:09:12 | I | Matching ok | SEQ : 20174861940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:43:11:14 | I | Matching ok | SEQ : 20174861930, PART : N/A, SCAN N/A, CELL [1,5]
16:43:19:55 | I | Matching ok | SEQ : 20174861920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:43:26:92 | I | Matching ok | SEQ : 20174862030, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:43:28:94 | I | Matching ok | SEQ : 20174862020, PART : N/A, SCAN N/A, CELL [2,2]
16:43:33:80 | I | Matching ok | SEQ : 20174862010, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:43:35:82 | I | Matching ok | SEQ : 20174862000, PART : N/A, SCAN N/A, CELL [2,4]
16:43:44:08 | I | Matching ok | SEQ : 20174861990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:43:52:57 | I | Matching ok | SEQ : 20174861980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:51:56:06 | I | Matching ok | SEQ : 20174862090, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:51:58:08 | I | Matching ok | SEQ : 20174862080, PART : N/A, SCAN N/A, CELL [1,2]
16:52:01:74 | I | Matching ok | SEQ : 20174862070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:52:03:75 | I | Matching ok | SEQ : 20174862060, PART : N/A, SCAN N/A, CELL [1,4]
16:52:13:74 | I | Matching ok | SEQ : 20174862050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:52:24:11 | I | Matching ok | SEQ : 20174862040, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:52:38:61 | I | Matching ok | SEQ : 20174862150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:52:46:62 | I | Matching ok | SEQ : 20174862140, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:53:06:24 | I | Matching ok | SEQ : 20174862130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:53:14:55 | I | Matching ok | SEQ : 20174862120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:53:16:57 | I | Matching ok | SEQ : 20174862110, PART : N/A, SCAN N/A, CELL [2,5]
16:53:20:39 | I | Matching ok | SEQ : 20174862100, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:02:40:88 | I | Matching ok | SEQ : 20174862210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:02:42:90 | I | Matching ok | SEQ : 20174862200, PART : N/A, SCAN N/A, CELL [1,2]
17:02:46:68 | I | Matching ok | SEQ : 20174862190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:02:50:90 | I | Matching ok | SEQ : 20174862180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
17:03:00:68 | I | Matching ok | SEQ : 20174862170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:03:02:69 | I | Matching ok | SEQ : 20174862160, PART : N/A, SCAN N/A, CELL [1,6]
17:03:08:13 | I | Matching ok | SEQ : 20174862270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:03:10:14 | I | Matching ok | SEQ : 20174862260, PART : N/A, SCAN N/A, CELL [2,2]
17:03:16:63 | I | Matching ok | SEQ : 20174862250, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:03:18:65 | I | Matching ok | SEQ : 20174862240, PART : N/A, SCAN N/A, CELL [2,4]
17:03:20:68 | I | Matching ok | SEQ : 20174862230, PART : N/A, SCAN N/A, CELL [2,5]
17:04:00:36 | I | Matching ok | SEQ : 20174862220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:04:02:49 | I | Matching ok | SEQ : 20174862330, PART : N/A, SCAN N/A, CELL [1,1]
17:04:04:50 | I | Matching ok | SEQ : 20174862320, PART : N/A, SCAN N/A, CELL [1,2]
17:15:31:22 | I | Matching ok | SEQ : 20174862310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:15:35:20 | I | Matching ok | SEQ : 20174862300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:15:39:85 | I | Matching ok | SEQ : 20174862290, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:15:45:42 | I | Matching ok | SEQ : 20174862280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:15:47:44 | I | Matching ok | SEQ : 20174862390, PART : N/A, SCAN N/A, CELL [2,1]
17:15:52:87 | I | Matching ok | SEQ : 20174862380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:16:00:25 | I | Matching ok | SEQ : 20174862370, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:16:02:28 | I | Matching ok | SEQ : 20174862360, PART : N/A, SCAN N/A, CELL [2,4]
17:16:06:17 | I | Matching ok | SEQ : 20174862350, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:16:08:19 | I | Matching ok | SEQ : 20174862340, PART : N/A, SCAN N/A, CELL [2,6]
17:25:08:76 | I | Matching ok | SEQ : 20174862450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:25:10:79 | I | Matching ok | SEQ : 20174862440, PART : N/A, SCAN N/A, CELL [1,2]
17:25:12:80 | I | Matching ok | SEQ : 20174862430, PART : N/A, SCAN N/A, CELL [1,3]
17:25:14:83 | I | Matching ok | SEQ : 20174862420, PART : N/A, SCAN N/A, CELL [1,4]
17:25:24:84 | I | Matching ok | SEQ : 20174862410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:25:39:86 | I | Matching ok | SEQ : 20174862400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:25:52:06 | I | Matching ok | SEQ : 20174862510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:25:58:66 | I | Matching ok | SEQ : 20174862500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:26:07:84 | I | Matching ok | SEQ : 20174862490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:26:23:61 | I | Matching ok | SEQ : 20174862480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:26:34:11 | I | Matching ok | SEQ : 20174862470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:26:58:34 | I | Matching ok | SEQ : 20174862460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:27:00:41 | I | Matching ok | SEQ : 20174862570, PART : N/A, SCAN N/A, CELL [1,1]
17:35:26:97 | I | Matching ok | SEQ : 20174862560, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
17:35:28:99 | I | Matching ok | SEQ : 20174862550, PART : N/A, SCAN N/A, CELL [1,3]
17:35:33:10 | I | Matching ok | SEQ : 20174862540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:35:37:17 | I | Matching ok | SEQ : 20174862530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:35:39:21 | I | Matching ok | SEQ : 20174862520, PART : N/A, SCAN N/A, CELL [1,6]
17:35:44:07 | I | Matching ok | SEQ : 20174862630, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:35:50:22 | I | Matching ok | SEQ : 20174862620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:35:56:43 | I | Matching ok | SEQ : 20174862610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:36:03:85 | I | Matching ok | SEQ : 20174862600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:36:10:10 | I | Matching ok | SEQ : 20174862590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:36:12:14 | I | Matching ok | SEQ : 20174862580, PART : N/A, SCAN N/A, CELL [2,6]
17:36:14:39 | I | Matching ok | SEQ : 20174862690, PART : N/A, SCAN N/A, CELL [1,1]
17:47:36:74 | I | Matching ok | SEQ : 20174862680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:47:55:69 | I | Matching ok | SEQ : 20174862670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:47:57:70 | I | Matching ok | SEQ : 20174862660, PART : N/A, SCAN N/A, CELL [1,4]
17:48:11:17 | I | Matching ok | SEQ : 20174862650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:48:13:19 | I | Matching ok | SEQ : 20174862640, PART : N/A, SCAN N/A, CELL [1,6]
17:48:19:57 | I | Matching ok | SEQ : 20174862750, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:48:29:44 | I | Matching ok | SEQ : 20174862740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:48:38:67 | I | Matching ok | SEQ : 20174862730, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:48:47:67 | I | Matching ok | SEQ : 20174862720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:48:49:68 | I | Matching ok | SEQ : 20174862710, PART : N/A, SCAN N/A, CELL [2,5]
17:49:10:64 | I | Matching ok | SEQ : 20174862700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:23:17:62 | I | Matching ok | SEQ : 20174862810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:23:19:64 | I | Matching ok | SEQ : 20174862800, PART : N/A, SCAN N/A, CELL [1,2]
18:23:21:89 | I | Matching ok | SEQ : 20174862790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:23:33:22 | I | Matching ok | SEQ : 20174862780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:23:38:54 | I | Matching ok | SEQ : 20174862770, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:23:40:58 | I | Matching ok | SEQ : 20174862760, PART : N/A, SCAN N/A, CELL [1,6]
18:23:46:07 | I | Matching ok | SEQ : 20174862870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:24:09:82 | I | Matching ok | SEQ : 20174862860, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:24:21:89 | I | Matching ok | SEQ : 20174862850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:24:25:22 | I | Matching ok | SEQ : 20174862840, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:24:27:24 | I | Matching ok | SEQ : 20174862830, PART : N/A, SCAN N/A, CELL [2,5]
18:24:30:19 | I | Matching ok | SEQ : 20174862820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:24:32:36 | I | Matching ok | SEQ : 20174862930, PART : N/A, SCAN N/A, CELL [1,1]
18:32:57:41 | I | Matching ok | SEQ : 20174862920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:33:01:28 | I | Matching ok | SEQ : 20174862910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:33:08:98 | I | Matching ok | SEQ : 20174862900, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
18:33:11:01 | I | Matching ok | SEQ : 20174862890, PART : N/A, SCAN N/A, CELL [1,5]
18:33:22:68 | I | Matching ok | SEQ : 20174862880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:33:30:43 | I | Matching ok | SEQ : 20174862990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:33:38:68 | I | Matching ok | SEQ : 20174862980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:33:44:91 | I | Matching ok | SEQ : 20174862970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
18:33:53:79 | I | Matching ok | SEQ : 20174862960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:34:01:06 | I | Matching ok | SEQ : 20174862950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:34:07:83 | I | Matching ok | SEQ : 20174862940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:43:10:30 | I | Matching ok | SEQ : 20174863050, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:43:13:62 | I | Matching ok | SEQ : 20174863040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:43:20:17 | I | Matching ok | SEQ : 20174863030, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:43:30:00 | I | Matching ok | SEQ : 20174863020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:43:32:01 | I | Matching ok | SEQ : 20174863010, PART : N/A, SCAN N/A, CELL [1,5]
18:43:41:85 | I | Matching ok | SEQ : 20174863000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:43:43:86 | I | Matching ok | SEQ : 20174863110, PART : N/A, SCAN N/A, CELL [2,1]
18:44:07:80 | I | Matching ok | SEQ : 20174863100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:44:12:42 | I | Matching ok | SEQ : 20174863090, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
18:44:14:44 | I | Matching ok | SEQ : 20174863080, PART : N/A, SCAN N/A, CELL [2,4]
18:44:41:72 | I | Matching ok | SEQ : 20174863070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:44:43:77 | I | Matching ok | SEQ : 20174863060, PART : N/A, SCAN N/A, CELL [2,6]
18:54:07:70 | I | Matching ok | SEQ : 20174863170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:54:17:60 | I | Matching ok | SEQ : 20174863160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:54:24:32 | I | Matching ok | SEQ : 20174863150, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
18:54:42:32 | I | Matching ok | SEQ : 20174863140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:54:53:89 | I | Matching ok | SEQ : 20174863130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:54:55:90 | I | Matching ok | SEQ : 20174863120, PART : N/A, SCAN N/A, CELL [1,6]
18:54:57:91 | I | Matching ok | SEQ : 20174863230, PART : N/A, SCAN N/A, CELL [2,1]
18:55:05:37 | I | Matching ok | SEQ : 20174863220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:55:16:32 | I | Matching ok | SEQ : 20174863210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:55:22:77 | I | Matching ok | SEQ : 20174863200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:55:34:65 | I | Matching ok | SEQ : 20174863190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:55:38:62 | I | Matching ok | SEQ : 20174863180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:09:15:37 | I | Matching ok | SEQ : 20174863290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:09:18:94 | I | Matching ok | SEQ : 20174863280, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:09:20:96 | I | Matching ok | SEQ : 20174863270, PART : N/A, SCAN N/A, CELL [1,3]
19:09:24:49 | I | Matching ok | SEQ : 20174863260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:09:26:51 | I | Matching ok | SEQ : 20174863250, PART : N/A, SCAN N/A, CELL [1,5]
19:09:30:12 | I | Matching ok | SEQ : 20174863240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:09:32:13 | I | Matching ok | SEQ : 20174863350, PART : N/A, SCAN N/A, CELL [2,1]
19:09:34:32 | I | Matching ok | SEQ : 20174863340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
19:09:38:62 | I | Matching ok | SEQ : 20174863330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
19:09:40:64 | I | Matching ok | SEQ : 20174863320, PART : N/A, SCAN N/A, CELL [2,4]
19:09:46:29 | I | Matching ok | SEQ : 20174863310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:09:54:89 | I | Matching ok | SEQ : 20174863300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:17:32:58 | I | Matching ok | SEQ : 20174863410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:17:38:50 | I | Matching ok | SEQ : 20174863400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:17:40:52 | I | Matching ok | SEQ : 20174863390, PART : N/A, SCAN N/A, CELL [1,3]
19:17:42:55 | I | Matching ok | SEQ : 20174863380, PART : N/A, SCAN N/A, CELL [1,4]
19:17:44:70 | I | Matching ok | SEQ : 20174863370, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
19:17:50:30 | I | Matching ok | SEQ : 20174863360, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
19:17:58:25 | I | Matching ok | SEQ : 20174863470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:18:07:80 | I | Matching ok | SEQ : 20174863460, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
19:18:19:68 | I | Matching ok | SEQ : 20174863450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:18:28:40 | I | Matching ok | SEQ : 20174863440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
19:18:56:20 | I | Matching ok | SEQ : 20174863430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:19:05:43 | I | Matching ok | SEQ : 20174863420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:31:54:47 | I | Matching ok | SEQ : 20174863530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:31:57:37 | I | Matching ok | SEQ : 20174863520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:32:01:70 | I | Matching ok | SEQ : 20174863510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:32:07:27 | I | Matching ok | SEQ : 20174863500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:32:09:29 | I | Matching ok | SEQ : 20174863490, PART : N/A, SCAN N/A, CELL [1,5]
19:32:16:95 | I | Matching ok | SEQ : 20174863480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:32:26:25 | I | Matching ok | SEQ : 20174863590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:32:28:27 | I | Matching ok | SEQ : 20174863580, PART : N/A, SCAN N/A, CELL [2,2]
19:32:30:28 | I | Matching ok | SEQ : 20174863570, PART : N/A, SCAN N/A, CELL [2,3]
19:32:32:31 | I | Matching ok | SEQ : 20174863560, PART : N/A, SCAN N/A, CELL [2,4]
19:32:34:32 | I | Matching ok | SEQ : 20174863550, PART : N/A, SCAN N/A, CELL [2,5]
19:32:44:85 | I | Matching ok | SEQ : 20174863540, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
19:41:10:79 | I | Matching ok | SEQ : 20174863650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:41:20:44 | I | Matching ok | SEQ : 20174863640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
19:41:22:45 | I | Matching ok | SEQ : 20174863630, PART : N/A, SCAN N/A, CELL [1,3]
19:41:27:79 | I | Matching ok | SEQ : 20174863620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:41:29:81 | I | Matching ok | SEQ : 20174863610, PART : N/A, SCAN N/A, CELL [1,5]
19:41:31:83 | I | Matching ok | SEQ : 20174863600, PART : N/A, SCAN N/A, CELL [1,6]
19:41:43:89 | I | Matching ok | SEQ : 20174863710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:41:48:86 | I | Matching ok | SEQ : 20174863700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:42:00:01 | I | Matching ok | SEQ : 20174863690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:42:02:03 | I | Matching ok | SEQ : 20174863680, PART : N/A, SCAN N/A, CELL [2,4]
19:42:06:44 | I | Matching ok | SEQ : 20174863670, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:42:08:47 | I | Matching ok | SEQ : 20174863660, PART : N/A, SCAN N/A, CELL [2,6]
19:52:12:35 | I | Matching ok | SEQ : 20174863770, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
19:52:14:37 | I | Matching ok | SEQ : 20174863760, PART : N/A, SCAN N/A, CELL [1,2]
19:52:31:53 | I | Matching ok | SEQ : 20174863750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:52:42:88 | I | Matching ok | SEQ : 20174863740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:52:58:73 | I | Matching ok | SEQ : 20174863730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
