00:04:11:35 | I | Matching ok | SEQ : 20174865930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:37:40:30 | I | Matching ok | SEQ : 20174873170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:37:42:31 | I | Matching ok | SEQ : 20174873160, PART : N/A, SCAN N/A, CELL [2,4]
14:37:53:91 | I | Matching ok | SEQ : 20174873150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:38:05:09 | I | Matching ok | SEQ : 20174873140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:47:18:14 | I | Matching ok | SEQ : 20174873250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:47:25:00 | I | Matching ok | SEQ : 20174873240, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:47:28:82 | I | Matching ok | SEQ : 20174873230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:47:37:57 | I | Matching ok | SEQ : 20174873220, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:47:42:74 | I | Matching ok | SEQ : 20174873210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:47:44:76 | I | Matching ok | SEQ : 20174873200, PART : N/A, SCAN N/A, CELL [1,6]
14:48:02:47 | I | Matching ok | SEQ : 20174873310, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:48:04:49 | I | Matching ok | SEQ : 20174873300, PART : N/A, SCAN N/A, CELL [2,2]
14:48:24:25 | I | Matching ok | SEQ : 20174873290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:48:26:27 | I | Matching ok | SEQ : 20174873280, PART : N/A, SCAN N/A, CELL [2,4]
14:48:57:00 | I | Matching ok | SEQ : 20174873270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:49:02:20 | I | Matching ok | SEQ : 20174873260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:00:34:41 | I | Matching ok | SEQ : 20174873370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:00:38:76 | I | Matching ok | SEQ : 20174873360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:00:40:80 | I | Matching ok | SEQ : 20174873350, PART : N/A, SCAN N/A, CELL [1,3]
15:00:44:91 | I | Matching ok | SEQ : 20174873340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:00:50:26 | I | Matching ok | SEQ : 20174873330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:00:53:09 | I | Matching ok | SEQ : 20174873320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:00:55:69 | I | Matching ok | SEQ : 20174873430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:00:58:87 | I | Matching ok | SEQ : 20174873420, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:01:00:88 | I | Matching ok | SEQ : 20174873410, PART : N/A, SCAN N/A, CELL [2,3]
15:01:13:06 | I | Matching ok | SEQ : 20174873400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:01:23:69 | W | Mismatching | SEQ : 20174873390, PART : 52124713AD, SCAN TQ42117C0205, CELL [2,5]
15:01:34:92 | I | Matching ok | SEQ : 20174873390, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:01:36:95 | I | Matching ok | SEQ : 20174873380, PART : N/A, SCAN N/A, CELL [2,6]
15:01:39:02 | I | Matching ok | SEQ : 20174873490, PART : N/A, SCAN N/A, CELL [1,1]
15:23:40:32 | I | Matching ok | SEQ : 20174873480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:23:42:34 | I | Matching ok | SEQ : 20174873470, PART : N/A, SCAN N/A, CELL [1,3]
15:23:44:36 | I | Matching ok | SEQ : 20174873460, PART : N/A, SCAN N/A, CELL [1,4]
15:23:48:95 | I | Matching ok | SEQ : 20174873450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:23:52:32 | I | Matching ok | SEQ : 20174873440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:23:56:12 | I | Matching ok | SEQ : 20174873550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:23:58:13 | I | Matching ok | SEQ : 20174873540, PART : N/A, SCAN N/A, CELL [2,2]
15:24:01:32 | I | Matching ok | SEQ : 20174873530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:24:03:36 | I | Matching ok | SEQ : 20174873520, PART : N/A, SCAN N/A, CELL [2,4]
15:24:05:39 | I | Matching ok | SEQ : 20174873510, PART : N/A, SCAN N/A, CELL [2,5]
15:24:08:63 | I | Matching ok | SEQ : 20174873500, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:39:55:02 | I | Matching ok | SEQ : 20174873610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:39:57:04 | I | Matching ok | SEQ : 20174873600, PART : N/A, SCAN N/A, CELL [1,2]
15:39:59:08 | I | Matching ok | SEQ : 20174873590, PART : N/A, SCAN N/A, CELL [1,3]
15:40:03:89 | W | Mismatching | SEQ : 20174873580, PART : 52124713AD, SCAN P04578885AC, CELL [1,4]
15:40:13:87 | I | Matching ok | SEQ : 20174873580, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:40:17:45 | I | Matching ok | SEQ : 20174873570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:40:20:70 | I | Matching ok | SEQ : 20174873560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:40:22:72 | I | Matching ok | SEQ : 20174873670, PART : N/A, SCAN N/A, CELL [2,1]
15:40:24:73 | I | Matching ok | SEQ : 20174873660, PART : N/A, SCAN N/A, CELL [2,2]
15:40:49:00 | I | Matching ok | SEQ : 20174873650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:40:52:55 | I | Matching ok | SEQ : 20174873640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:40:54:56 | I | Matching ok | SEQ : 20174873630, PART : N/A, SCAN N/A, CELL [2,5]
15:40:57:77 | I | Matching ok | SEQ : 20174873620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:47:00:45 | I | Program close
15:48:21:10 | I | Program start
15:50:16:76 | I | Program close
