00:03:55:83 | I | Matching ok | SEQ : 20174841930, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:11:26:79 | I | Matching ok | SEQ : 20174849120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:11:31:69 | I | Matching ok | SEQ : 20174849110, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:11:34:49 | I | Matching ok | SEQ : 20174849100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:11:36:79 | I | Matching ok | SEQ : 20174849090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:11:39:10 | I | Matching ok | SEQ : 20174849080, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:11:41:12 | I | Matching ok | SEQ : 20174849190, PART : N/A, SCAN N/A, CELL [2,1]
15:11:43:19 | I | Matching ok | SEQ : 20174849180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:11:45:29 | I | Matching ok | SEQ : 20174849170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:11:49:09 | I | Matching ok | SEQ : 20174849160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:11:53:52 | I | Matching ok | SEQ : 20174849150, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:11:55:57 | I | Matching ok | SEQ : 20174849140, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:21:56:06 | I | Matching ok | SEQ : 20174849250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:21:58:71 | I | Matching ok | SEQ : 20174849240, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:22:00:93 | I | Matching ok | SEQ : 20174849230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:22:02:96 | I | Matching ok | SEQ : 20174849220, PART : N/A, SCAN N/A, CELL [1,4]
15:22:06:01 | I | Matching ok | SEQ : 20174849210, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:22:10:13 | I | Matching ok | SEQ : 20174849200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:22:12:89 | I | Matching ok | SEQ : 20174849310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:22:15:91 | I | Matching ok | SEQ : 20174849300, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:22:17:94 | I | Matching ok | SEQ : 20174849290, PART : N/A, SCAN N/A, CELL [2,3]
15:22:20:46 | I | Matching ok | SEQ : 20174849280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:22:22:47 | I | Matching ok | SEQ : 20174849270, PART : N/A, SCAN N/A, CELL [2,5]
15:22:29:78 | I | Matching ok | SEQ : 20174849260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:32:10:90 | I | Matching ok | SEQ : 20174849370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:32:13:55 | I | Matching ok | SEQ : 20174849360, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:32:15:82 | I | Matching ok | SEQ : 20174849350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:32:17:84 | I | Matching ok | SEQ : 20174849340, PART : N/A, SCAN N/A, CELL [1,4]
15:32:22:83 | I | Matching ok | SEQ : 20174849330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:32:24:86 | I | Matching ok | SEQ : 20174849320, PART : N/A, SCAN N/A, CELL [1,6]
15:32:27:50 | I | Matching ok | SEQ : 20174849430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:32:31:40 | I | Matching ok | SEQ : 20174849420, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:32:35:50 | I | Matching ok | SEQ : 20174849410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:32:38:60 | I | Matching ok | SEQ : 20174849400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:32:41:92 | I | Matching ok | SEQ : 20174849390, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:32:44:20 | I | Matching ok | SEQ : 20174849380, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:43:18:87 | I | Matching ok | SEQ : 20174849490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:43:21:41 | I | Matching ok | SEQ : 20174849480, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:43:24:94 | I | Matching ok | SEQ : 20174849470, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:43:26:96 | I | Matching ok | SEQ : 20174849460, PART : N/A, SCAN N/A, CELL [1,4]
15:43:28:97 | I | Matching ok | SEQ : 20174849450, PART : N/A, SCAN N/A, CELL [1,5]
15:43:32:69 | I | Matching ok | SEQ : 20174849440, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:43:35:79 | I | Matching ok | SEQ : 20174849550, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:43:39:01 | I | Matching ok | SEQ : 20174849540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:43:41:04 | I | Matching ok | SEQ : 20174849530, PART : N/A, SCAN N/A, CELL [2,3]
15:43:44:01 | I | Matching ok | SEQ : 20174849520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:43:46:31 | I | Matching ok | SEQ : 20174849510, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:43:49:31 | I | Matching ok | SEQ : 20174849500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:53:26:75 | I | Matching ok | SEQ : 20174849610, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:53:29:41 | I | Matching ok | SEQ : 20174849600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:53:31:95 | I | Matching ok | SEQ : 20174849590, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:53:34:45 | I | Matching ok | SEQ : 20174849580, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:53:39:28 | W | Mismatching | SEQ : 20174849570, PART : 04578885AC, SCAN P52124713AD, CELL [1,5]
15:53:57:18 | I | Matching ok | SEQ : 20174849570, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:54:02:28 | I | Matching ok | SEQ : 20174849560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:54:06:08 | I | Matching ok | SEQ : 20174849670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:54:08:09 | I | Matching ok | SEQ : 20174849660, PART : N/A, SCAN N/A, CELL [2,2]
15:54:14:21 | I | Matching ok | SEQ : 20174849650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:54:17:60 | I | Matching ok | SEQ : 20174849640, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:54:19:62 | I | Matching ok | SEQ : 20174849630, PART : N/A, SCAN N/A, CELL [2,5]
15:54:24:93 | I | Matching ok | SEQ : 20174849620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:12:42:48 | I | Matching ok | SEQ : 20174849730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:12:45:78 | I | Matching ok | SEQ : 20174849720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:12:59:01 | I | Matching ok | SEQ : 20174849710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:13:10:18 | I | Matching ok | SEQ : 20174849700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:13:59:83 | I | Matching ok | SEQ : 20174849690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:14:10:08 | I | Matching ok | SEQ : 20174849680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:14:18:46 | I | Matching ok | SEQ : 20174849790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:14:20:48 | I | Matching ok | SEQ : 20174849780, PART : N/A, SCAN N/A, CELL [2,2]
16:14:22:50 | I | Matching ok | SEQ : 20174849770, PART : N/A, SCAN N/A, CELL [2,3]
16:14:31:59 | I | Matching ok | SEQ : 20174849760, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:14:42:13 | I | Matching ok | SEQ : 20174849750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:14:50:91 | I | Matching ok | SEQ : 20174849740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:23:20:32 | I | Matching ok | SEQ : 20174849850, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:23:31:47 | I | Matching ok | SEQ : 20174849840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:23:33:50 | I | Matching ok | SEQ : 20174849830, PART : N/A, SCAN N/A, CELL [1,3]
16:23:40:37 | I | Matching ok | SEQ : 20174849820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:23:54:65 | I | Matching ok | SEQ : 20174849810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:24:05:00 | I | Matching ok | SEQ : 20174849800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:24:07:02 | I | Matching ok | SEQ : 20174849910, PART : N/A, SCAN N/A, CELL [2,1]
16:24:14:90 | I | Matching ok | SEQ : 20174849900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:24:24:05 | I | Matching ok | SEQ : 20174849890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:24:26:06 | I | Matching ok | SEQ : 20174849880, PART : N/A, SCAN N/A, CELL [2,4]
16:24:33:85 | I | Matching ok | SEQ : 20174849870, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:24:43:40 | I | Matching ok | SEQ : 20174849860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:34:31:76 | I | Matching ok | SEQ : 20174849970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:34:35:56 | I | Matching ok | SEQ : 20174849960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:34:46:34 | I | Matching ok | SEQ : 20174849950, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:35:06:76 | I | Matching ok | SEQ : 20174849940, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:35:13:26 | I | Matching ok | SEQ : 20174849930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:35:19:56 | I | Matching ok | SEQ : 20174849920, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:35:27:74 | I | Matching ok | SEQ : 20174850030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:35:39:84 | I | Matching ok | SEQ : 20174850020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:35:46:09 | I | Matching ok | SEQ : 20174850010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:35:54:94 | I | Matching ok | SEQ : 20174850000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:35:58:61 | I | Matching ok | SEQ : 20174849990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:36:05:51 | I | Matching ok | SEQ : 20174849980, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:36:07:60 | I | Matching ok | SEQ : 20174850090, PART : N/A, SCAN N/A, CELL [1,1]
16:36:09:61 | I | Matching ok | SEQ : 20174850080, PART : N/A, SCAN N/A, CELL [1,2]
16:45:25:00 | I | Matching ok | SEQ : 20174850070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:45:39:68 | I | Matching ok | SEQ : 20174850060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:45:53:36 | I | Matching ok | SEQ : 20174850050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:45:58:25 | I | Matching ok | SEQ : 20174850040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:46:00:26 | I | Matching ok | SEQ : 20174850150, PART : N/A, SCAN N/A, CELL [2,1]
16:46:07:65 | I | Matching ok | SEQ : 20174850140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:46:23:75 | I | Matching ok | SEQ : 20174850130, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:46:31:01 | I | Matching ok | SEQ : 20174850120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:46:33:02 | I | Matching ok | SEQ : 20174850110, PART : N/A, SCAN N/A, CELL [2,5]
16:46:35:04 | I | Matching ok | SEQ : 20174850100, PART : N/A, SCAN N/A, CELL [2,6]
16:55:01:82 | I | Matching ok | SEQ : 20174850210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:55:03:83 | I | Matching ok | SEQ : 20174850200, PART : N/A, SCAN N/A, CELL [1,2]
16:55:12:04 | I | Matching ok | SEQ : 20174850190, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:55:22:52 | I | Matching ok | SEQ : 20174850180, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:55:30:04 | I | Matching ok | SEQ : 20174850170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:55:39:34 | I | Matching ok | SEQ : 20174850160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:56:04:12 | I | Matching ok | SEQ : 20174850270, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:56:06:16 | I | Matching ok | SEQ : 20174850260, PART : N/A, SCAN N/A, CELL [2,2]
16:56:11:14 | I | Matching ok | SEQ : 20174850250, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:56:18:59 | I | Matching ok | SEQ : 20174850240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:56:20:62 | I | Matching ok | SEQ : 20174850230, PART : N/A, SCAN N/A, CELL [2,5]
16:56:27:89 | I | Matching ok | SEQ : 20174850220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:06:55:43 | I | Matching ok | SEQ : 20174850330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:07:55:98 | I | Matching ok | SEQ : 20174850320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:08:02:98 | I | Matching ok | SEQ : 20174850310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:08:40:59 | I | Matching ok | SEQ : 20174850300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:08:46:56 | I | Matching ok | SEQ : 20174850290, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:08:53:08 | I | Matching ok | SEQ : 20174850280, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:09:01:74 | I | Matching ok | SEQ : 20174850390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:09:09:36 | I | Matching ok | SEQ : 20174850380, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:09:11:37 | I | Matching ok | SEQ : 20174850370, PART : N/A, SCAN N/A, CELL [2,3]
17:09:20:09 | I | Matching ok | SEQ : 20174850360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:09:28:29 | I | Matching ok | SEQ : 20174850350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:09:36:29 | I | Matching ok | SEQ : 20174850340, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:09:38:40 | I | Matching ok | SEQ : 20174850450, PART : N/A, SCAN N/A, CELL [1,1]
17:17:46:32 | I | Matching ok | SEQ : 20174850440, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:17:48:34 | I | Matching ok | SEQ : 20174850430, PART : N/A, SCAN N/A, CELL [1,3]
17:18:04:50 | I | Matching ok | SEQ : 20174850420, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:18:15:25 | I | Matching ok | SEQ : 20174850410, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:18:29:45 | I | Matching ok | SEQ : 20174850400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:18:31:48 | I | Matching ok | SEQ : 20174850510, PART : N/A, SCAN N/A, CELL [2,1]
17:19:36:20 | I | Matching ok | SEQ : 20174850500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:19:47:40 | W | Mismatching | SEQ : 20174850490, PART : 04578885AC, SCAN P52124713AD, CELL [2,3]
17:20:02:20 | I | Matching ok | SEQ : 20174850490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:20:14:18 | I | Matching ok | SEQ : 20174850480, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:20:25:48 | I | Matching ok | SEQ : 20174850470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:20:35:50 | I | Matching ok | SEQ : 20174850460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:20:37:57 | I | Matching ok | SEQ : 20174850570, PART : N/A, SCAN N/A, CELL [1,1]
17:29:29:19 | I | Matching ok | SEQ : 20174850560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:29:32:69 | I | Matching ok | SEQ : 20174850550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:29:38:17 | I | Matching ok | SEQ : 20174850540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
17:29:40:17 | I | Matching ok | SEQ : 20174850530, PART : N/A, SCAN N/A, CELL [1,5]
17:29:42:79 | I | Matching ok | SEQ : 20174850520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:29:50:59 | I | Matching ok | SEQ : 20174850630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:29:57:82 | I | Matching ok | SEQ : 20174850620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:30:03:92 | I | Matching ok | SEQ : 20174850610, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:30:11:57 | I | Matching ok | SEQ : 20174850600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:31:12:32 | I | Matching ok | SEQ : 20174850590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:31:20:39 | I | Matching ok | SEQ : 20174850580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:42:58:06 | I | Matching ok | SEQ : 20174850690, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:43:02:21 | I | Matching ok | SEQ : 20174850680, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
17:43:08:23 | I | Matching ok | SEQ : 20174850670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:43:17:56 | I | Matching ok | SEQ : 20174850660, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:43:28:73 | I | Matching ok | SEQ : 20174850650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:43:38:44 | I | Matching ok | SEQ : 20174850640, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
17:43:49:18 | I | Matching ok | SEQ : 20174850750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:43:51:21 | I | Matching ok | SEQ : 20174850740, PART : N/A, SCAN N/A, CELL [2,2]
17:43:58:59 | I | Matching ok | SEQ : 20174850730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:44:08:94 | I | Matching ok | SEQ : 20174850720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:44:10:96 | I | Matching ok | SEQ : 20174850710, PART : N/A, SCAN N/A, CELL [2,5]
17:44:18:29 | I | Matching ok | SEQ : 20174850700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:51:54:45 | I | Matching ok | SEQ : 20174850810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:51:57:58 | I | Matching ok | SEQ : 20174850800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:52:01:25 | I | Matching ok | SEQ : 20174850790, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:52:05:55 | I | Matching ok | SEQ : 20174850780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
17:52:12:52 | I | Matching ok | SEQ : 20174850770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:52:18:77 | I | Matching ok | SEQ : 20174850760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:52:28:28 | I | Matching ok | SEQ : 20174850870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:52:39:65 | I | Matching ok | SEQ : 20174850860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:52:46:75 | I | Matching ok | SEQ : 20174850850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:52:57:60 | I | Matching ok | SEQ : 20174850840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:52:59:63 | I | Matching ok | SEQ : 20174850830, PART : N/A, SCAN N/A, CELL [2,5]
17:53:02:88 | W | Mismatching | SEQ : 20174850820, PART : 52124713AD, SCAN TQ41787H0101, CELL [2,6]
17:53:15:38 | I | Matching ok | SEQ : 20174850820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:23:03:52 | I | Matching ok | SEQ : 20174850930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:23:08:32 | I | Matching ok | SEQ : 20174850920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:23:26:57 | I | Matching ok | SEQ : 20174850910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:23:28:58 | I | Matching ok | SEQ : 20174850900, PART : N/A, SCAN N/A, CELL [1,4]
18:23:43:24 | I | Matching ok | SEQ : 20174850890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:23:59:62 | I | Matching ok | SEQ : 20174850880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:24:29:10 | I | Matching ok | SEQ : 20174850990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:24:31:12 | I | Matching ok | SEQ : 20174850980, PART : N/A, SCAN N/A, CELL [2,2]
18:24:40:17 | I | Matching ok | SEQ : 20174850970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
18:24:53:97 | I | Matching ok | SEQ : 20174850960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:25:17:10 | I | Matching ok | SEQ : 20174850950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:26:08:35 | I | Matching ok | SEQ : 20174850940, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:26:10:42 | I | Matching ok | SEQ : 20174851050, PART : N/A, SCAN N/A, CELL [1,1]
18:26:12:45 | I | Matching ok | SEQ : 20174851040, PART : N/A, SCAN N/A, CELL [1,2]
18:33:15:76 | I | Matching ok | SEQ : 20174851030, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:33:21:56 | W | Mismatching | SEQ : 20174851020, PART : 52124713AD, SCAN P04578885AC, CELL [1,4]
18:33:32:78 | I | Matching ok | SEQ : 20174851020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:33:36:96 | I | Matching ok | SEQ : 20174851010, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:33:39:00 | I | Matching ok | SEQ : 20174851000, PART : N/A, SCAN N/A, CELL [1,6]
18:33:43:36 | I | Matching ok | SEQ : 20174851110, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:33:50:68 | I | Matching ok | SEQ : 20174851100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:34:01:56 | I | Matching ok | SEQ : 20174851090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:34:08:09 | I | Matching ok | SEQ : 20174851080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:34:12:99 | I | Matching ok | SEQ : 20174851070, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:34:21:23 | I | Matching ok | SEQ : 20174851060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:42:47:77 | I | Matching ok | SEQ : 20174851170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:42:49:79 | I | Matching ok | SEQ : 20174851160, PART : N/A, SCAN N/A, CELL [1,2]
18:42:51:81 | I | Matching ok | SEQ : 20174851150, PART : N/A, SCAN N/A, CELL [1,3]
18:43:06:97 | I | Matching ok | SEQ : 20174851140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:43:17:15 | I | Matching ok | SEQ : 20174851130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:43:19:17 | I | Matching ok | SEQ : 20174851120, PART : N/A, SCAN N/A, CELL [1,6]
18:43:21:18 | I | Matching ok | SEQ : 20174851230, PART : N/A, SCAN N/A, CELL [2,1]
18:43:25:35 | I | Matching ok | SEQ : 20174851220, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:43:37:33 | I | Matching ok | SEQ : 20174851210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:43:39:34 | I | Matching ok | SEQ : 20174851200, PART : N/A, SCAN N/A, CELL [2,4]
18:43:45:65 | I | Matching ok | SEQ : 20174851190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:43:54:60 | I | Matching ok | SEQ : 20174851180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:56:05:84 | I | Matching ok | SEQ : 20174851290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:56:12:37 | I | Matching ok | SEQ : 20174851280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:56:33:02 | W | Mismatching | SEQ : 20174851270, PART : 52124713AD, SCAN TQ42067C0211, CELL [1,3]
18:56:45:22 | I | Matching ok | SEQ : 20174851270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:56:47:89 | I | Matching ok | SEQ : 20174851260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
18:56:49:94 | I | Matching ok | SEQ : 20174851250, PART : N/A, SCAN N/A, CELL [1,5]
18:56:53:04 | I | Matching ok | SEQ : 20174851240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:57:04:44 | I | Matching ok | SEQ : 20174851350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:57:17:92 | I | Matching ok | SEQ : 20174851340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:57:25:29 | I | Matching ok | SEQ : 20174851330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:57:31:69 | I | Matching ok | SEQ : 20174851320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:57:59:34 | I | Matching ok | SEQ : 20174851310, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:58:05:55 | I | Matching ok | SEQ : 20174851300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:09:05:28 | I | Matching ok | SEQ : 20174851410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:09:07:31 | I | Matching ok | SEQ : 20174851400, PART : N/A, SCAN N/A, CELL [1,2]
19:09:19:41 | I | Matching ok | SEQ : 20174851390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:09:32:06 | I | Matching ok | SEQ : 20174851380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
19:09:45:46 | I | Matching ok | SEQ : 20174851370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:10:00:61 | I | Matching ok | SEQ : 20174851360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:10:13:41 | I | Matching ok | SEQ : 20174851470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:10:28:22 | I | Matching ok | SEQ : 20174851460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:10:30:25 | I | Matching ok | SEQ : 20174851450, PART : N/A, SCAN N/A, CELL [2,3]
19:10:58:59 | I | Matching ok | SEQ : 20174851440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
19:11:08:46 | I | Matching ok | SEQ : 20174851430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:11:10:49 | I | Matching ok | SEQ : 20174851420, PART : N/A, SCAN N/A, CELL [2,6]
19:11:12:98 | I | Matching ok | SEQ : 20174851530, PART : N/A, SCAN N/A, CELL [1,1]
