00:09:02:28 | I | Matching ok | SEQ : 20174804010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:00:20:60 | I | Matching ok | SEQ : 20174810820, PART : N/A, SCAN N/A, CELL [1,4]
18:00:36:45 | I | Matching ok | SEQ : 20174810810, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:00:48:18 | I | Matching ok | SEQ : 20174810800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:01:05:38 | I | Matching ok | SEQ : 20174810910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:01:19:85 | I | Matching ok | SEQ : 20174810900, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:21:53:98 | I | Matching ok | SEQ : 20174810890, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:22:07:36 | I | Matching ok | SEQ : 20174810880, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:22:30:68 | I | Matching ok | SEQ : 20174810870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:22:45:71 | I | Matching ok | SEQ : 20174810860, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:32:04:45 | I | Matching ok | SEQ : 20174810970, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:32:11:12 | I | Matching ok | SEQ : 20174810960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:32:18:02 | I | Matching ok | SEQ : 20174810950, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:32:30:05 | I | Matching ok | SEQ : 20174810940, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
18:32:36:12 | I | Matching ok | SEQ : 20174810930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:32:54:72 | I | Matching ok | SEQ : 20174810920, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:32:56:73 | I | Matching ok | SEQ : 20174811030, PART : N/A, SCAN N/A, CELL [2,1]
18:33:04:10 | I | Matching ok | SEQ : 20174811020, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:33:18:85 | W | Mismatching | SEQ : 20174811010, PART : 52124713AD, SCAN P04578885AC, CELL [2,3]
18:33:26:97 | I | Matching ok | SEQ : 20174811010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:33:31:21 | I | Matching ok | SEQ : 20174811000, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:33:45:62 | I | Matching ok | SEQ : 20174810990, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:33:47:64 | I | Matching ok | SEQ : 20174810980, PART : N/A, SCAN N/A, CELL [2,6]
18:46:01:07 | I | Matching ok | SEQ : 20174811090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:46:03:08 | I | Matching ok | SEQ : 20174811080, PART : N/A, SCAN N/A, CELL [1,2]
18:46:12:34 | I | Matching ok | SEQ : 20174811070, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:46:30:24 | I | Matching ok | SEQ : 20174811060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:46:36:24 | I | Matching ok | SEQ : 20174811050, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:46:43:09 | I | Matching ok | SEQ : 20174811040, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:46:53:24 | I | Matching ok | SEQ : 20174811150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:47:02:39 | I | Matching ok | SEQ : 20174811140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:47:05:80 | I | Matching ok | SEQ : 20174811130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
18:47:34:29 | I | Matching ok | SEQ : 20174811120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:47:36:59 | I | Matching ok | SEQ : 20174811110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:47:39:92 | I | Matching ok | SEQ : 20174811100, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:47:42:01 | I | Matching ok | SEQ : 20174811210, PART : N/A, SCAN N/A, CELL [1,1]
18:54:45:93 | I | Matching ok | SEQ : 20174811200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:55:10:63 | I | Matching ok | SEQ : 20174811190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:55:21:73 | I | Matching ok | SEQ : 20174811180, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
18:55:52:81 | I | Matching ok | SEQ : 20174811170, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:56:04:88 | I | Matching ok | SEQ : 20174811160, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:56:16:03 | I | Matching ok | SEQ : 20174811270, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:56:24:21 | I | Matching ok | SEQ : 20174811260, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:56:39:93 | I | Matching ok | SEQ : 20174811250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
18:57:06:56 | I | Matching ok | SEQ : 20174811240, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:57:21:78 | I | Matching ok | SEQ : 20174811230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:57:42:68 | I | Matching ok | SEQ : 20174811220, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:06:06:12 | I | Matching ok | SEQ : 20174811330, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:06:19:62 | I | Matching ok | SEQ : 20174811320, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:06:31:92 | I | Matching ok | SEQ : 20174811310, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:06:44:47 | I | Matching ok | SEQ : 20174811300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:06:57:00 | I | Matching ok | SEQ : 20174811290, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:07:05:90 | I | Matching ok | SEQ : 20174811280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
19:07:31:55 | I | Matching ok | SEQ : 20174811390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:07:54:87 | I | Matching ok | SEQ : 20174811380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:08:08:40 | I | Matching ok | SEQ : 20174811370, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:08:20:75 | I | Matching ok | SEQ : 20174811360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
19:08:31:05 | I | Matching ok | SEQ : 20174811350, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:08:44:35 | I | Matching ok | SEQ : 20174811340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:18:53:41 | I | Matching ok | SEQ : 20174811450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:19:05:44 | I | Matching ok | SEQ : 20174811440, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:19:07:46 | I | Matching ok | SEQ : 20174811430, PART : N/A, SCAN N/A, CELL [1,3]
19:19:14:26 | I | Matching ok | SEQ : 20174811420, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:19:16:28 | I | Matching ok | SEQ : 20174811410, PART : N/A, SCAN N/A, CELL [1,5]
19:19:22:64 | I | Matching ok | SEQ : 20174811400, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:19:29:69 | I | Matching ok | SEQ : 20174811510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:19:37:61 | I | Matching ok | SEQ : 20174811500, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
19:20:29:24 | I | Matching ok | SEQ : 20174811490, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:20:31:28 | I | Matching ok | SEQ : 20174811480, PART : N/A, SCAN N/A, CELL [2,4]
19:20:33:99 | I | Matching ok | SEQ : 20174811470, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
19:20:42:84 | I | Matching ok | SEQ : 20174811460, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:28:51:73 | I | Matching ok | SEQ : 20174811570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:29:04:58 | I | Matching ok | SEQ : 20174811560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:29:06:61 | I | Matching ok | SEQ : 20174811550, PART : N/A, SCAN N/A, CELL [1,3]
19:29:16:50 | I | Matching ok | SEQ : 20174811540, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
19:29:50:06 | I | Matching ok | SEQ : 20174811530, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:29:57:98 | I | Matching ok | SEQ : 20174811520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:30:06:26 | I | Matching ok | SEQ : 20174811630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:30:14:10 | I | Matching ok | SEQ : 20174811620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:30:22:00 | I | Matching ok | SEQ : 20174811610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:30:51:21 | I | Matching ok | SEQ : 20174811600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
19:30:58:76 | I | Matching ok | SEQ : 20174811590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:31:05:36 | I | Matching ok | SEQ : 20174811580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:40:30:07 | I | Matching ok | SEQ : 20174811690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
19:40:41:07 | I | Matching ok | SEQ : 20174811680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:40:52:57 | I | Matching ok | SEQ : 20174811670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
19:40:54:61 | I | Matching ok | SEQ : 20174811660, PART : N/A, SCAN N/A, CELL [1,4]
19:41:02:39 | I | Matching ok | SEQ : 20174811650, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:41:16:27 | I | Matching ok | SEQ : 20174811640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:41:28:25 | I | Matching ok | SEQ : 20174811750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
19:41:42:97 | I | Matching ok | SEQ : 20174811740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:41:45:62 | I | Matching ok | SEQ : 20174811730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:43:18:60 | I | Matching ok | SEQ : 20174811720, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
19:43:21:65 | I | Matching ok | SEQ : 20174811710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:43:23:67 | I | Matching ok | SEQ : 20174811700, PART : N/A, SCAN N/A, CELL [2,6]
19:52:22:41 | I | Matching ok | SEQ : 20174811810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
19:52:24:48 | I | Matching ok | SEQ : 20174811800, PART : N/A, SCAN N/A, CELL [1,2]
19:52:33:94 | I | Matching ok | SEQ : 20174811790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
19:52:45:04 | I | Matching ok | SEQ : 20174811780, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:52:55:14 | I | Matching ok | SEQ : 20174811770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:53:08:36 | I | Matching ok | SEQ : 20174811760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:53:10:40 | I | Matching ok | SEQ : 20174811870, PART : N/A, SCAN N/A, CELL [2,1]
19:53:12:41 | I | Matching ok | SEQ : 20174811860, PART : N/A, SCAN N/A, CELL [2,2]
19:53:23:26 | I | Matching ok | SEQ : 20174811850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
19:53:25:27 | I | Matching ok | SEQ : 20174811840, PART : N/A, SCAN N/A, CELL [2,4]
19:53:29:01 | I | Matching ok | SEQ : 20174811830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:53:50:61 | I | Matching ok | SEQ : 20174811820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
19:53:52:69 | I | Matching ok | SEQ : 20174811930, PART : N/A, SCAN N/A, CELL [1,1]
20:03:24:48 | I | Matching ok | SEQ : 20174811920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
20:03:32:05 | I | Matching ok | SEQ : 20174811910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
20:03:38:65 | I | Matching ok | SEQ : 20174811900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
20:03:46:80 | I | Matching ok | SEQ : 20174811890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:03:53:28 | I | Matching ok | SEQ : 20174811880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
20:03:55:29 | I | Matching ok | SEQ : 20174811990, PART : N/A, SCAN N/A, CELL [2,1]
20:04:02:78 | I | Matching ok | SEQ : 20174811980, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
20:04:16:90 | I | Matching ok | SEQ : 20174811970, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
20:04:30:50 | I | Matching ok | SEQ : 20174811960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
20:04:39:95 | I | Matching ok | SEQ : 20174811950, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
20:04:49:50 | I | Matching ok | SEQ : 20174811940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
20:13:55:28 | I | Matching ok | SEQ : 20174812050, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
20:14:09:05 | I | Matching ok | SEQ : 20174812040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
20:14:15:33 | I | Matching ok | SEQ : 20174812030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
20:14:42:77 | I | Matching ok | SEQ : 20174812020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
20:14:44:79 | I | Matching ok | SEQ : 20174812010, PART : N/A, SCAN N/A, CELL [1,5]
20:14:46:80 | I | Matching ok | SEQ : 20174812000, PART : N/A, SCAN N/A, CELL [1,6]
20:14:48:81 | I | Matching ok | SEQ : 20174812110, PART : N/A, SCAN N/A, CELL [2,1]
20:14:56:82 | I | Matching ok | SEQ : 20174812100, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
20:15:04:22 | I | Matching ok | SEQ : 20174812090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
20:15:11:85 | I | Matching ok | SEQ : 20174812080, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
20:15:21:95 | I | Matching ok | SEQ : 20174812070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
20:15:41:58 | I | Matching ok | SEQ : 20174812060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
20:26:40:24 | I | Matching ok | SEQ : 20174812170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
20:26:42:27 | I | Matching ok | SEQ : 20174812160, PART : N/A, SCAN N/A, CELL [1,2]
20:26:58:04 | I | Matching ok | SEQ : 20174812150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
20:27:06:84 | I | Matching ok | SEQ : 20174812140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
20:27:16:22 | I | Matching ok | SEQ : 20174812130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
20:27:25:17 | I | Matching ok | SEQ : 20174812120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
20:27:27:18 | I | Matching ok | SEQ : 20174812230, PART : N/A, SCAN N/A, CELL [2,1]
20:27:29:19 | I | Matching ok | SEQ : 20174812220, PART : N/A, SCAN N/A, CELL [2,2]
20:27:33:87 | I | Matching ok | SEQ : 20174812210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
20:28:01:67 | I | Matching ok | SEQ : 20174812200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
20:28:13:32 | I | Matching ok | SEQ : 20174812190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
20:28:30:24 | I | Matching ok | SEQ : 20174812180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
20:37:46:38 | I | Matching ok | SEQ : 20174812290, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
20:37:56:91 | I | Matching ok | SEQ : 20174812280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
20:38:03:71 | I | Matching ok | SEQ : 20174812270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
20:38:09:51 | I | Matching ok | SEQ : 20174812260, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
20:38:11:56 | I | Matching ok | SEQ : 20174812250, PART : N/A, SCAN N/A, CELL [1,5]
20:38:13:59 | I | Matching ok | SEQ : 20174812240, PART : N/A, SCAN N/A, CELL [1,6]
20:38:18:43 | I | Matching ok | SEQ : 20174812350, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
20:38:24:68 | I | Matching ok | SEQ : 20174812340, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
20:38:33:79 | I | Matching ok | SEQ : 20174812330, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
20:38:42:63 | I | Matching ok | SEQ : 20174812320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
20:38:48:51 | I | Matching ok | SEQ : 20174812310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
20:38:50:53 | I | Matching ok | SEQ : 20174812300, PART : N/A, SCAN N/A, CELL [2,6]
20:49:46:32 | I | Matching ok | SEQ : 20174812410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
20:49:49:75 | I | Matching ok | SEQ : 20174812400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
20:49:53:25 | I | Matching ok | SEQ : 20174812390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
20:49:59:40 | I | Matching ok | SEQ : 20174812380, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
20:50:09:60 | I | Matching ok | SEQ : 20174812370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
20:50:31:53 | I | Matching ok | SEQ : 20174812360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
20:50:47:30 | I | Matching ok | SEQ : 20174812470, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
20:50:53:15 | I | Matching ok | SEQ : 20174812460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
20:51:00:60 | I | Matching ok | SEQ : 20174812450, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
20:51:26:48 | W | Mismatching | SEQ : 20174812440, PART : 52124713AD, SCAN P04578885AC, CELL [2,4]
20:51:33:53 | I | Matching ok | SEQ : 20174812440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
20:51:38:58 | I | Matching ok | SEQ : 20174812430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
20:51:43:33 | I | Matching ok | SEQ : 20174812420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
20:51:45:45 | I | Matching ok | SEQ : 20174812530, PART : N/A, SCAN N/A, CELL [1,1]
21:32:29:24 | I | Matching ok | SEQ : 20174812520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
21:32:42:54 | I | Matching ok | SEQ : 20174812510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
21:33:06:24 | I | Matching ok | SEQ : 20174812500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
21:33:08:25 | I | Matching ok | SEQ : 20174812490, PART : N/A, SCAN N/A, CELL [1,5]
21:33:17:61 | I | Matching ok | SEQ : 20174812480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
21:33:19:64 | I | Matching ok | SEQ : 20174812590, PART : N/A, SCAN N/A, CELL [2,1]
21:33:36:54 | I | Matching ok | SEQ : 20174812580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
21:34:53:14 | I | Matching ok | SEQ : 20174812570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
21:35:02:27 | I | Matching ok | SEQ : 20174812560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
21:35:12:02 | I | Matching ok | SEQ : 20174812550, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
21:35:14:03 | I | Matching ok | SEQ : 20174812540, PART : N/A, SCAN N/A, CELL [2,6]
21:47:00:61 | I | Matching ok | SEQ : 20174812650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
21:47:02:64 | I | Matching ok | SEQ : 20174812640, PART : N/A, SCAN N/A, CELL [1,2]
21:47:04:41 | W | Mismatching | SEQ : 20174812630, PART : N/A, SCAN P52124713AD, CELL [1,3]
21:47:04:65 | I | Matching ok | SEQ : 20174812630, PART : N/A, SCAN N/A, CELL [1,3]
21:47:19:71 | I | Matching ok | SEQ : 20174812620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
21:47:21:73 | I | Matching ok | SEQ : 20174812610, PART : N/A, SCAN N/A, CELL [1,5]
21:47:23:74 | I | Matching ok | SEQ : 20174812600, PART : N/A, SCAN N/A, CELL [1,6]
21:47:25:76 | I | Matching ok | SEQ : 20174812710, PART : N/A, SCAN N/A, CELL [2,1]
21:47:29:03 | I | Matching ok | SEQ : 20174812700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
21:47:40:83 | I | Matching ok | SEQ : 20174812690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
21:47:46:53 | I | Matching ok | SEQ : 20174812680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
21:47:55:49 | I | Matching ok | SEQ : 20174812670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
21:47:57:52 | I | Matching ok | SEQ : 20174812660, PART : N/A, SCAN N/A, CELL [2,6]
21:48:28:11 | W | Mismatching | SEQ : 20174812770, PART : 52124713AD, SCAN P52124712AD, CELL [1,1]
21:59:40:33 | I | Matching ok | SEQ : 20174812770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
21:59:45:35 | I | Matching ok | SEQ : 20174812760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
21:59:47:39 | I | Matching ok | SEQ : 20174812750, PART : N/A, SCAN N/A, CELL [1,3]
21:59:55:43 | I | Matching ok | SEQ : 20174812740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
22:00:06:78 | I | Matching ok | SEQ : 20174812730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:00:13:13 | I | Matching ok | SEQ : 20174812720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
22:00:26:55 | I | Matching ok | SEQ : 20174812830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
22:00:31:93 | I | Matching ok | SEQ : 20174812820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
22:00:40:08 | I | Matching ok | SEQ : 20174812810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
22:00:47:25 | I | Matching ok | SEQ : 20174812800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
22:00:57:13 | I | Matching ok | SEQ : 20174812790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
22:01:26:13 | I | Matching ok | SEQ : 20174812780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:01:28:16 | I | Matching ok | SEQ : 20174812890, PART : N/A, SCAN N/A, CELL [1,1]
22:09:00:51 | I | Matching ok | SEQ : 20174812880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:09:08:69 | I | Matching ok | SEQ : 20174812870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:09:15:66 | I | Matching ok | SEQ : 20174812860, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
22:09:23:47 | I | Matching ok | SEQ : 20174812850, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:09:31:34 | I | Matching ok | SEQ : 20174812840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
22:09:33:37 | I | Matching ok | SEQ : 20174812950, PART : N/A, SCAN N/A, CELL [2,1]
22:09:40:79 | I | Matching ok | SEQ : 20174812940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
22:09:52:02 | I | Matching ok | SEQ : 20174812930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
22:10:03:84 | I | Matching ok | SEQ : 20174812920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
22:10:05:85 | I | Matching ok | SEQ : 20174812910, PART : N/A, SCAN N/A, CELL [2,5]
22:10:09:89 | I | Matching ok | SEQ : 20174812900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
22:19:41:70 | I | Matching ok | SEQ : 20174813010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:19:45:80 | I | Matching ok | SEQ : 20174813000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:19:47:81 | I | Matching ok | SEQ : 20174812990, PART : N/A, SCAN N/A, CELL [1,3]
22:20:11:33 | I | Matching ok | SEQ : 20174812980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
22:20:34:01 | I | Matching ok | SEQ : 20174812970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:21:03:01 | I | Matching ok | SEQ : 20174812960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
22:21:08:51 | I | Matching ok | SEQ : 20174813070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
22:21:12:43 | I | Matching ok | SEQ : 20174813060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
22:21:14:44 | I | Matching ok | SEQ : 20174813050, PART : N/A, SCAN N/A, CELL [2,3]
22:21:21:11 | I | Matching ok | SEQ : 20174813040, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
22:21:23:11 | I | Matching ok | SEQ : 20174813030, PART : N/A, SCAN N/A, CELL [2,5]
22:21:28:81 | I | Matching ok | SEQ : 20174813020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:32:06:20 | I | Matching ok | SEQ : 20174813130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
22:32:15:60 | I | Matching ok | SEQ : 20174813120, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:32:23:62 | I | Matching ok | SEQ : 20174813110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
22:32:30:92 | I | Matching ok | SEQ : 20174813100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
22:32:55:70 | I | Matching ok | SEQ : 20174813090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:32:57:71 | I | Matching ok | SEQ : 20174813080, PART : N/A, SCAN N/A, CELL [1,6]
22:32:59:72 | I | Matching ok | SEQ : 20174813190, PART : N/A, SCAN N/A, CELL [2,1]
22:33:17:32 | I | Matching ok | SEQ : 20174813180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
22:33:24:35 | I | Matching ok | SEQ : 20174813170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
22:33:30:57 | I | Matching ok | SEQ : 20174813160, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
22:33:45:88 | I | Matching ok | SEQ : 20174813150, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
22:33:51:55 | I | Matching ok | SEQ : 20174813140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:45:01:44 | I | Matching ok | SEQ : 20174813250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:45:04:92 | I | Matching ok | SEQ : 20174813240, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:45:14:12 | I | Matching ok | SEQ : 20174813230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:45:19:89 | I | Matching ok | SEQ : 20174813220, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
