05:18:47:51 | I | Matching ok | SEQ : 20174748810, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:06:43:68 | I | Matching ok | SEQ : 20174755650, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
22:06:45:71 | I | Matching ok | SEQ : 20174755640, PART : N/A, SCAN N/A, CELL [1,2]
22:06:48:48 | I | Matching ok | SEQ : 20174755630, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:06:52:31 | I | Matching ok | SEQ : 20174755620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
22:06:54:35 | I | Matching ok | SEQ : 20174755610, PART : N/A, SCAN N/A, CELL [1,5]
22:06:58:23 | I | Matching ok | SEQ : 20174755600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
22:07:03:20 | I | Matching ok | SEQ : 20174755710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
22:07:06:23 | I | Matching ok | SEQ : 20174755700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
22:07:07:66 | I | Matching ok | SEQ : 20174755690, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
22:07:09:67 | I | Matching ok | SEQ : 20174755680, PART : N/A, SCAN N/A, CELL [2,4]
22:07:11:60 | I | Matching ok | SEQ : 20174755670, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
22:07:13:68 | W | Mismatching | SEQ : 20174755660, PART : 04578885AC, SCAN TQ41957C1086, CELL [2,6]
22:07:14:70 | I | Matching ok | SEQ : 20174755660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
22:16:31:25 | I | Matching ok | SEQ : 20174755770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:16:33:28 | I | Matching ok | SEQ : 20174755760, PART : N/A, SCAN N/A, CELL [1,2]
22:16:38:19 | I | Matching ok | SEQ : 20174755750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:16:40:21 | I | Matching ok | SEQ : 20174755740, PART : N/A, SCAN N/A, CELL [1,4]
22:16:43:67 | I | Matching ok | SEQ : 20174755730, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
22:16:47:49 | I | Matching ok | SEQ : 20174755720, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
22:16:52:87 | I | Matching ok | SEQ : 20174755830, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
22:16:57:99 | I | Matching ok | SEQ : 20174755820, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
22:17:02:52 | I | Matching ok | SEQ : 20174755810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
22:17:04:53 | I | Matching ok | SEQ : 20174755800, PART : N/A, SCAN N/A, CELL [2,4]
22:17:14:04 | I | Matching ok | SEQ : 20174755790, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
22:17:17:54 | I | Matching ok | SEQ : 20174755780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:17:19:63 | I | Matching ok | SEQ : 20174755890, PART : N/A, SCAN N/A, CELL [1,1]
22:27:46:91 | I | Matching ok | SEQ : 20174755880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
22:27:49:21 | I | Matching ok | SEQ : 20174755870, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:27:51:23 | I | Matching ok | SEQ : 20174755860, PART : N/A, SCAN N/A, CELL [1,4]
22:27:53:24 | I | Matching ok | SEQ : 20174755850, PART : N/A, SCAN N/A, CELL [1,5]
22:27:57:08 | I | Matching ok | SEQ : 20174755840, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
22:27:59:91 | I | Matching ok | SEQ : 20174755950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
22:28:02:26 | W | Mismatching | SEQ : 20174755940, PART : 04578885AC, SCAN P52124713AD, CELL [2,2]
22:28:21:66 | I | Matching ok | SEQ : 20174755940, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
22:28:25:01 | I | Matching ok | SEQ : 20174755930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
22:28:27:81 | I | Matching ok | SEQ : 20174755920, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
22:28:31:16 | I | Matching ok | SEQ : 20174755910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
22:28:35:23 | I | Matching ok | SEQ : 20174755900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:39:56:62 | I | Matching ok | SEQ : 20174756010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
22:39:58:65 | I | Matching ok | SEQ : 20174756000, PART : N/A, SCAN N/A, CELL [1,2]
22:40:00:66 | I | Matching ok | SEQ : 20174755990, PART : N/A, SCAN N/A, CELL [1,3]
22:40:03:33 | I | Matching ok | SEQ : 20174755980, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
22:40:08:63 | I | Matching ok | SEQ : 20174755970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:40:15:35 | I | Matching ok | SEQ : 20174755960, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
22:40:17:37 | I | Matching ok | SEQ : 20174756070, PART : N/A, SCAN N/A, CELL [2,1]
22:40:19:40 | I | Matching ok | SEQ : 20174756060, PART : N/A, SCAN N/A, CELL [2,2]
22:40:23:95 | I | Matching ok | SEQ : 20174756050, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
22:40:27:65 | I | Matching ok | SEQ : 20174756040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
22:40:30:20 | I | Matching ok | SEQ : 20174756030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
22:40:33:48 | I | Matching ok | SEQ : 20174756020, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
22:51:05:52 | I | Matching ok | SEQ : 20174756130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
22:51:07:53 | I | Matching ok | SEQ : 20174756120, PART : N/A, SCAN N/A, CELL [1,2]
22:51:14:27 | I | Matching ok | SEQ : 20174756110, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
22:51:22:29 | W | Mismatching | SEQ : 20174756100, PART : 04578885AC, SCAN P52124713AD, CELL [1,4]
22:51:36:47 | I | Matching ok | SEQ : 20174756100, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
22:51:39:74 | I | Matching ok | SEQ : 20174756090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
22:51:42:69 | I | Matching ok | SEQ : 20174756080, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
22:51:46:69 | I | Matching ok | SEQ : 20174756190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
22:51:49:34 | I | Matching ok | SEQ : 20174756180, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
22:51:52:19 | I | Matching ok | SEQ : 20174756170, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
22:51:54:21 | I | Matching ok | SEQ : 20174756160, PART : N/A, SCAN N/A, CELL [2,4]
22:51:55:89 | W | Mismatching | SEQ : 20174756150, PART : N/A, SCAN P52124713AD, CELL [2,5]
22:51:56:22 | I | Matching ok | SEQ : 20174756150, PART : N/A, SCAN N/A, CELL [2,5]
22:52:02:17 | I | Matching ok | SEQ : 20174756140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
22:52:04:24 | I | Matching ok | SEQ : 20174756250, PART : N/A, SCAN N/A, CELL [1,1]
22:52:06:25 | I | Matching ok | SEQ : 20174756240, PART : N/A, SCAN N/A, CELL [1,2]
23:07:21:19 | I | Matching ok | SEQ : 20174756230, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
23:07:23:21 | I | Matching ok | SEQ : 20174756220, PART : N/A, SCAN N/A, CELL [1,4]
23:07:25:24 | I | Matching ok | SEQ : 20174756210, PART : N/A, SCAN N/A, CELL [1,5]
23:07:28:64 | W | Mismatching | SEQ : 20174756200, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
23:07:35:17 | W | Mismatching | SEQ : 20174756200, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
23:07:57:66 | I | Matching ok | SEQ : 20174756200, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:08:01:54 | I | Matching ok | SEQ : 20174756310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:08:04:59 | I | Matching ok | SEQ : 20174756300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
23:08:07:61 | I | Matching ok | SEQ : 20174756290, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:08:11:04 | I | Matching ok | SEQ : 20174756280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
23:08:15:29 | I | Matching ok | SEQ : 20174756270, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:08:19:39 | I | Matching ok | SEQ : 20174756260, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
23:20:46:18 | I | Matching ok | SEQ : 20174756370, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:20:50:06 | I | Matching ok | SEQ : 20174756360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
23:20:53:53 | I | Matching ok | SEQ : 20174756350, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
23:20:56:71 | I | Matching ok | SEQ : 20174756340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
23:20:58:74 | I | Matching ok | SEQ : 20174756330, PART : N/A, SCAN N/A, CELL [1,5]
23:21:10:36 | I | Matching ok | SEQ : 20174756320, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
23:21:15:81 | I | Matching ok | SEQ : 20174756430, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
23:21:17:82 | I | Matching ok | SEQ : 20174756420, PART : N/A, SCAN N/A, CELL [2,2]
23:21:21:88 | I | Matching ok | SEQ : 20174756410, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:21:24:94 | I | Matching ok | SEQ : 20174756400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
23:21:26:97 | I | Matching ok | SEQ : 20174756390, PART : N/A, SCAN N/A, CELL [2,5]
23:21:28:99 | I | Matching ok | SEQ : 20174756380, PART : N/A, SCAN N/A, CELL [2,6]
23:29:54:75 | I | Matching ok | SEQ : 20174756490, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:29:56:77 | I | Matching ok | SEQ : 20174756480, PART : N/A, SCAN N/A, CELL [1,2]
23:29:58:80 | I | Matching ok | SEQ : 20174756470, PART : N/A, SCAN N/A, CELL [1,3]
23:30:02:45 | I | Matching ok | SEQ : 20174756460, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
23:30:04:46 | I | Matching ok | SEQ : 20174756450, PART : N/A, SCAN N/A, CELL [1,5]
23:30:06:49 | I | Matching ok | SEQ : 20174756440, PART : N/A, SCAN N/A, CELL [1,6]
23:30:24:60 | I | Matching ok | SEQ : 20174756550, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:30:28:47 | I | Matching ok | SEQ : 20174756540, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
23:30:32:27 | I | Matching ok | SEQ : 20174756530, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:30:35:92 | I | Matching ok | SEQ : 20174756520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
23:30:38:50 | I | Matching ok | SEQ : 20174756510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
23:30:40:51 | I | Matching ok | SEQ : 20174756500, PART : N/A, SCAN N/A, CELL [2,6]
23:42:35:87 | I | Matching ok | SEQ : 20174756610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
23:42:37:88 | I | Matching ok | SEQ : 20174756600, PART : N/A, SCAN N/A, CELL [1,2]
23:42:39:90 | I | Matching ok | SEQ : 20174756590, PART : N/A, SCAN N/A, CELL [1,3]
23:42:41:92 | I | Matching ok | SEQ : 20174756580, PART : N/A, SCAN N/A, CELL [1,4]
23:42:47:44 | I | Matching ok | SEQ : 20174756570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
23:42:53:84 | W | Mismatching | SEQ : 20174756560, PART : 52124713AD, SCAN P04578885AC, CELL [1,6]
23:43:02:07 | I | Matching ok | SEQ : 20174756560, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
23:43:05:82 | W | Mismatching | SEQ : 20174756670, PART : 52124713AD, SCAN P04578885AC, CELL [2,1]
23:43:10:31 | I | Matching ok | SEQ : 20174756670, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:43:12:33 | I | Matching ok | SEQ : 20174756660, PART : N/A, SCAN N/A, CELL [2,2]
23:43:17:79 | W | Mismatching | SEQ : 20174756650, PART : 04578885AC, SCAN P52124713AD, CELL [2,3]
23:43:31:54 | I | Matching ok | SEQ : 20174756650, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
23:43:33:56 | I | Matching ok | SEQ : 20174756640, PART : N/A, SCAN N/A, CELL [2,4]
23:43:37:97 | I | Matching ok | SEQ : 20174756630, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
23:43:53:67 | I | Matching ok | SEQ : 20174756620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
23:51:26:25 | I | Matching ok | SEQ : 20174756730, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
23:51:28:88 | I | Matching ok | SEQ : 20174756720, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
23:51:31:38 | I | Matching ok | SEQ : 20174756710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
23:51:35:63 | I | Matching ok | SEQ : 20174756700, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
23:51:38:08 | I | Matching ok | SEQ : 20174756690, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
23:51:42:68 | I | Matching ok | SEQ : 20174756680, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
23:51:52:55 | I | Matching ok | SEQ : 20174756790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
23:53:06:58 | I | Matching ok | SEQ : 20174756780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
23:53:08:60 | I | Matching ok | SEQ : 20174756770, PART : N/A, SCAN N/A, CELL [2,3]
23:53:12:58 | I | Matching ok | SEQ : 20174756760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
23:53:16:03 | I | Matching ok | SEQ : 20174756750, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
23:53:36:05 | I | Matching ok | SEQ : 20174756740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
