00:14:39:49 | I | Matching ok | SEQ : 20174791890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:45:31:38 | I | Matching ok | SEQ : 20174798710, PART : N/A, SCAN N/A, CELL [1,3]
14:45:33:61 | I | Matching ok | SEQ : 20174798700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:46:18:94 | I | Matching ok | SEQ : 20174798690, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:46:21:69 | I | Matching ok | SEQ : 20174798680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:47:41:17 | I | Matching ok | SEQ : 20174798790, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:47:43:19 | I | Matching ok | SEQ : 20174798780, PART : N/A, SCAN N/A, CELL [2,2]
14:47:55:99 | I | Matching ok | SEQ : 20174798770, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:47:59:34 | I | Matching ok | SEQ : 20174798760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:48:30:15 | I | Matching ok | SEQ : 20174798750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
14:48:40:64 | I | Matching ok | SEQ : 20174798740, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
14:48:42:72 | I | Matching ok | SEQ : 20174798850, PART : N/A, SCAN N/A, CELL [1,1]
14:58:07:06 | I | Matching ok | SEQ : 20174798840, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
14:58:10:01 | I | Matching ok | SEQ : 20174798830, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:58:12:03 | I | Matching ok | SEQ : 20174798820, PART : N/A, SCAN N/A, CELL [1,4]
14:58:15:43 | I | Matching ok | SEQ : 20174798810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
14:58:19:11 | I | Matching ok | SEQ : 20174798800, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
14:58:22:71 | I | Matching ok | SEQ : 20174798910, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:58:25:86 | I | Matching ok | SEQ : 20174798900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:58:29:21 | I | Matching ok | SEQ : 20174798890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
14:58:32:51 | I | Matching ok | SEQ : 20174798880, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:58:34:52 | I | Matching ok | SEQ : 20174798870, PART : N/A, SCAN N/A, CELL [2,5]
14:58:38:38 | I | Matching ok | SEQ : 20174798860, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:58:40:56 | I | Matching ok | SEQ : 20174798970, PART : N/A, SCAN N/A, CELL [1,1]
15:07:14:12 | I | Matching ok | SEQ : 20174798960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:07:19:09 | I | Matching ok | SEQ : 20174798950, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:07:21:10 | I | Matching ok | SEQ : 20174798940, PART : N/A, SCAN N/A, CELL [1,4]
15:07:24:32 | I | Matching ok | SEQ : 20174798930, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:07:26:33 | I | Matching ok | SEQ : 20174798920, PART : N/A, SCAN N/A, CELL [1,6]
15:07:29:27 | I | Matching ok | SEQ : 20174799030, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:07:33:07 | I | Matching ok | SEQ : 20174799020, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:07:36:19 | I | Matching ok | SEQ : 20174799010, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:07:39:67 | I | Matching ok | SEQ : 20174799000, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:07:41:70 | I | Matching ok | SEQ : 20174798990, PART : N/A, SCAN N/A, CELL [2,5]
15:07:58:30 | I | Matching ok | SEQ : 20174798980, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:20:16:39 | I | Matching ok | SEQ : 20174799090, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:20:20:59 | I | Matching ok | SEQ : 20174799080, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:20:24:11 | I | Matching ok | SEQ : 20174799070, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
15:20:27:19 | I | Matching ok | SEQ : 20174799060, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:20:36:66 | I | Matching ok | SEQ : 20174799050, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:20:42:71 | I | Matching ok | SEQ : 20174799040, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:20:51:31 | I | Matching ok | SEQ : 20174799150, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:20:57:19 | I | Matching ok | SEQ : 20174799140, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:21:06:84 | I | Matching ok | SEQ : 20174799130, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:21:17:01 | I | Matching ok | SEQ : 20174799120, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:21:20:11 | I | Matching ok | SEQ : 20174799110, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:21:22:14 | I | Matching ok | SEQ : 20174799100, PART : N/A, SCAN N/A, CELL [2,6]
15:30:54:88 | I | Matching ok | SEQ : 20174799210, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:30:57:83 | I | Matching ok | SEQ : 20174799200, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:31:02:23 | I | Matching ok | SEQ : 20174799190, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:31:04:24 | I | Matching ok | SEQ : 20174799180, PART : N/A, SCAN N/A, CELL [1,4]
15:31:12:20 | I | Matching ok | SEQ : 20174799170, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:31:19:80 | I | Matching ok | SEQ : 20174799160, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:31:21:84 | I | Matching ok | SEQ : 20174799270, PART : N/A, SCAN N/A, CELL [2,1]
15:31:23:85 | I | Matching ok | SEQ : 20174799260, PART : N/A, SCAN N/A, CELL [2,2]
15:31:27:30 | I | Matching ok | SEQ : 20174799250, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:31:29:34 | I | Matching ok | SEQ : 20174799240, PART : N/A, SCAN N/A, CELL [2,4]
15:31:32:93 | I | Matching ok | SEQ : 20174799230, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:31:39:01 | I | Matching ok | SEQ : 20174799220, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
15:44:31:30 | I | Matching ok | SEQ : 20174799330, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:44:34:15 | I | Matching ok | SEQ : 20174799320, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
15:44:36:92 | I | Matching ok | SEQ : 20174799310, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:44:39:92 | I | Matching ok | SEQ : 20174799300, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
15:44:43:07 | I | Matching ok | SEQ : 20174799290, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:44:51:30 | I | Matching ok | SEQ : 20174799280, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:44:58:87 | I | Matching ok | SEQ : 20174799390, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:45:08:62 | I | Matching ok | SEQ : 20174799380, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:45:10:64 | I | Matching ok | SEQ : 20174799370, PART : N/A, SCAN N/A, CELL [2,3]
15:45:15:25 | I | Matching ok | SEQ : 20174799360, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
15:45:19:55 | I | Matching ok | SEQ : 20174799350, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:45:24:83 | I | Matching ok | SEQ : 20174799340, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:54:03:16 | I | Matching ok | SEQ : 20174799450, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:54:06:04 | I | Matching ok | SEQ : 20174799440, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:54:10:81 | I | Matching ok | SEQ : 20174799430, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:54:13:96 | I | Matching ok | SEQ : 20174799420, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:54:17:64 | I | Matching ok | SEQ : 20174799410, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:54:20:64 | I | Matching ok | SEQ : 20174799400, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
15:54:23:81 | I | Matching ok | SEQ : 20174799510, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:54:28:54 | I | Matching ok | SEQ : 20174799500, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:54:33:96 | I | Matching ok | SEQ : 20174799490, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
15:54:35:98 | I | Matching ok | SEQ : 20174799480, PART : N/A, SCAN N/A, CELL [2,4]
15:54:39:24 | I | Matching ok | SEQ : 20174799470, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:54:45:46 | I | Matching ok | SEQ : 20174799460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:06:59:28 | I | Matching ok | SEQ : 20174799570, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:07:03:55 | I | Matching ok | SEQ : 20174799560, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:07:08:70 | I | Matching ok | SEQ : 20174799550, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:07:15:85 | I | Matching ok | SEQ : 20174799540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:07:17:91 | I | Matching ok | SEQ : 20174799530, PART : N/A, SCAN N/A, CELL [1,5]
16:07:19:92 | I | Matching ok | SEQ : 20174799520, PART : N/A, SCAN N/A, CELL [1,6]
16:07:22:03 | I | Matching ok | SEQ : 20174799630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:07:26:08 | I | Matching ok | SEQ : 20174799620, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:07:28:14 | I | Matching ok | SEQ : 20174799610, PART : N/A, SCAN N/A, CELL [2,3]
16:07:32:23 | I | Matching ok | SEQ : 20174799600, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:07:36:93 | I | Matching ok | SEQ : 20174799590, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:07:41:48 | I | Matching ok | SEQ : 20174799580, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:15:36:39 | I | Matching ok | SEQ : 20174799690, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:15:51:57 | I | Matching ok | SEQ : 20174799680, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:16:08:89 | I | Matching ok | SEQ : 20174799670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:16:10:90 | I | Matching ok | SEQ : 20174799660, PART : N/A, SCAN N/A, CELL [1,4]
16:16:22:24 | I | Matching ok | SEQ : 20174799650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:16:24:27 | I | Matching ok | SEQ : 20174799640, PART : N/A, SCAN N/A, CELL [1,6]
16:16:26:30 | I | Matching ok | SEQ : 20174799750, PART : N/A, SCAN N/A, CELL [2,1]
16:16:35:27 | I | Matching ok | SEQ : 20174799740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:16:50:52 | I | Matching ok | SEQ : 20174799730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:16:52:56 | I | Matching ok | SEQ : 20174799720, PART : N/A, SCAN N/A, CELL [2,4]
16:17:20:17 | I | Matching ok | SEQ : 20174799710, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:17:32:40 | I | Matching ok | SEQ : 20174799700, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:28:10:98 | I | Matching ok | SEQ : 20174799810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:29:25:59 | I | Matching ok | SEQ : 20174799800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:29:37:49 | I | Matching ok | SEQ : 20174799790, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:29:55:84 | I | Matching ok | SEQ : 20174799780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:30:33:16 | I | Matching ok | SEQ : 20174799770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:30:44:41 | I | Matching ok | SEQ : 20174799760, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:30:55:99 | I | Matching ok | SEQ : 20174799870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:31:10:46 | I | Matching ok | SEQ : 20174799860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:31:20:86 | I | Matching ok | SEQ : 20174799850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:31:22:88 | I | Matching ok | SEQ : 20174799840, PART : N/A, SCAN N/A, CELL [2,4]
16:31:31:51 | I | Matching ok | SEQ : 20174799830, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:31:40:19 | I | Matching ok | SEQ : 20174799820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:41:57:78 | I | Matching ok | SEQ : 20174799930, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:42:15:78 | I | Matching ok | SEQ : 20174799920, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:42:18:53 | I | Matching ok | SEQ : 20174799910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:42:58:78 | I | Matching ok | SEQ : 20174799900, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:43:01:18 | I | Matching ok | SEQ : 20174799890, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:43:03:86 | I | Matching ok | SEQ : 20174799880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:43:05:87 | I | Matching ok | SEQ : 20174799990, PART : N/A, SCAN N/A, CELL [2,1]
16:43:14:39 | I | Matching ok | SEQ : 20174799980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:43:16:63 | I | Matching ok | SEQ : 20174799970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:43:33:21 | I | Matching ok | SEQ : 20174799960, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:43:35:91 | I | Matching ok | SEQ : 20174799950, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:43:38:61 | I | Matching ok | SEQ : 20174799940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:43:40:71 | I | Matching ok | SEQ : 20174800050, PART : N/A, SCAN N/A, CELL [1,1]
16:46:39:61 | I | Matching ok | SEQ : 20174800040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:46:48:18 | I | Matching ok | SEQ : 20174800030, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:46:50:94 | I | Matching ok | SEQ : 20174800020, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:46:55:11 | I | Matching ok | SEQ : 20174800010, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:46:59:81 | I | Matching ok | SEQ : 20174800000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:47:02:74 | I | Matching ok | SEQ : 20174800110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:47:04:76 | I | Matching ok | SEQ : 20174800100, PART : N/A, SCAN N/A, CELL [2,2]
16:47:10:46 | I | Matching ok | SEQ : 20174800090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:47:13:86 | I | Matching ok | SEQ : 20174800080, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:47:19:64 | I | Matching ok | SEQ : 20174800070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:47:21:65 | I | Matching ok | SEQ : 20174800060, PART : N/A, SCAN N/A, CELL [2,6]
16:53:38:75 | I | Matching ok | SEQ : 20174800170, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:53:51:58 | I | Matching ok | SEQ : 20174800160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:53:53:60 | I | Matching ok | SEQ : 20174800150, PART : N/A, SCAN N/A, CELL [1,3]
16:53:59:72 | I | Matching ok | SEQ : 20174800140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:54:11:90 | I | Matching ok | SEQ : 20174800130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:54:19:40 | I | Matching ok | SEQ : 20174800120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:54:28:03 | I | Matching ok | SEQ : 20174800230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:54:37:10 | I | Matching ok | SEQ : 20174800220, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:54:39:11 | I | Matching ok | SEQ : 20174800210, PART : N/A, SCAN N/A, CELL [2,3]
16:55:03:00 | I | Matching ok | SEQ : 20174800200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:55:09:65 | I | Matching ok | SEQ : 20174800190, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:55:16:80 | I | Matching ok | SEQ : 20174800180, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:07:40:47 | I | Matching ok | SEQ : 20174800290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:07:53:50 | I | Matching ok | SEQ : 20174800280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:08:03:97 | I | Matching ok | SEQ : 20174800270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:08:18:42 | I | Matching ok | SEQ : 20174800260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:08:26:27 | I | Matching ok | SEQ : 20174800250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:08:37:77 | I | Matching ok | SEQ : 20174800240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:08:44:35 | I | Matching ok | SEQ : 20174800350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:08:46:36 | I | Matching ok | SEQ : 20174800340, PART : N/A, SCAN N/A, CELL [2,2]
17:08:48:38 | I | Matching ok | SEQ : 20174800330, PART : N/A, SCAN N/A, CELL [2,3]
17:09:09:78 | I | Matching ok | SEQ : 20174800320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:09:11:79 | I | Matching ok | SEQ : 20174800310, PART : N/A, SCAN N/A, CELL [2,5]
17:09:15:65 | I | Matching ok | SEQ : 20174800300, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:15:47:03 | I | Matching ok | SEQ : 20174800410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:15:56:33 | I | Matching ok | SEQ : 20174800400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:16:15:04 | I | Matching ok | SEQ : 20174800390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:16:17:05 | I | Matching ok | SEQ : 20174800380, PART : N/A, SCAN N/A, CELL [1,4]
17:16:40:21 | I | Matching ok | SEQ : 20174800370, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:16:47:18 | I | Matching ok | SEQ : 20174800360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:16:49:21 | I | Matching ok | SEQ : 20174800470, PART : N/A, SCAN N/A, CELL [2,1]
17:16:51:22 | I | Matching ok | SEQ : 20174800460, PART : N/A, SCAN N/A, CELL [2,2]
17:16:58:86 | I | Matching ok | SEQ : 20174800450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:17:00:87 | I | Matching ok | SEQ : 20174800440, PART : N/A, SCAN N/A, CELL [2,4]
17:17:09:61 | I | Matching ok | SEQ : 20174800430, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:17:17:58 | I | Matching ok | SEQ : 20174800420, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:28:02:02 | I | Matching ok | SEQ : 20174800530, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
17:28:14:43 | I | Matching ok | SEQ : 20174800520, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:28:28:65 | I | Matching ok | SEQ : 20174800510, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:28:30:68 | I | Matching ok | SEQ : 20174800500, PART : N/A, SCAN N/A, CELL [1,4]
17:28:49:30 | I | Matching ok | SEQ : 20174800490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:28:54:00 | I | Matching ok | SEQ : 20174800480, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:29:00:43 | I | Matching ok | SEQ : 20174800590, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:29:10:43 | I | Matching ok | SEQ : 20174800580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:30:01:38 | I | Matching ok | SEQ : 20174800570, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:30:11:58 | I | Matching ok | SEQ : 20174800560, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:30:13:61 | I | Matching ok | SEQ : 20174800550, PART : N/A, SCAN N/A, CELL [2,5]
17:30:24:85 | I | Matching ok | SEQ : 20174800540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:38:36:11 | I | Matching ok | SEQ : 20174800650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:38:55:79 | I | Matching ok | SEQ : 20174800640, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
17:38:57:80 | I | Matching ok | SEQ : 20174800630, PART : N/A, SCAN N/A, CELL [1,3]
17:39:16:54 | I | Matching ok | SEQ : 20174800620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:39:26:47 | I | Matching ok | SEQ : 20174800610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:39:41:57 | I | Matching ok | SEQ : 20174800600, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:39:54:07 | I | Matching ok | SEQ : 20174800710, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:40:22:09 | I | Matching ok | SEQ : 20174800700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:40:55:30 | I | Matching ok | SEQ : 20174800690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:40:57:32 | I | Matching ok | SEQ : 20174800680, PART : N/A, SCAN N/A, CELL [2,4]
17:41:08:64 | I | Matching ok | SEQ : 20174800670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:41:33:89 | I | Matching ok | SEQ : 20174800660, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:52:15:41 | I | Matching ok | SEQ : 20174800770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:52:34:88 | I | Matching ok | SEQ : 20174800760, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:52:36:90 | I | Matching ok | SEQ : 20174800750, PART : N/A, SCAN N/A, CELL [1,3]
17:52:49:76 | I | Matching ok | SEQ : 20174800740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:53:14:49 | I | Matching ok | SEQ : 20174800730, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
17:53:28:91 | I | Matching ok | SEQ : 20174800720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:53:30:93 | I | Matching ok | SEQ : 20174800830, PART : N/A, SCAN N/A, CELL [2,1]
17:54:22:16 | I | Matching ok | SEQ : 20174800820, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:54:38:79 | I | Matching ok | SEQ : 20174800810, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:54:52:76 | I | Matching ok | SEQ : 20174800800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:55:07:64 | I | Matching ok | SEQ : 20174800790, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
17:55:16:39 | I | Matching ok | SEQ : 20174800780, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:26:42:06 | I | Matching ok | SEQ : 20174800890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:26:48:08 | I | Matching ok | SEQ : 20174800880, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:26:51:86 | I | Matching ok | SEQ : 20174800870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:27:00:54 | I | Matching ok | SEQ : 20174800860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:27:12:69 | I | Matching ok | SEQ : 20174800850, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
18:27:14:69 | I | Matching ok | SEQ : 20174800840, PART : N/A, SCAN N/A, CELL [1,6]
18:27:23:99 | I | Matching ok | SEQ : 20174800950, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:27:33:31 | I | Matching ok | SEQ : 20174800940, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:27:35:33 | I | Matching ok | SEQ : 20174800930, PART : N/A, SCAN N/A, CELL [2,3]
18:27:41:56 | I | Matching ok | SEQ : 20174800920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:27:51:96 | I | Matching ok | SEQ : 20174800910, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:28:04:46 | I | Matching ok | SEQ : 20174800900, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:38:36:65 | I | Matching ok | SEQ : 20174801010, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:38:50:18 | I | Matching ok | SEQ : 20174801000, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:39:06:80 | I | Matching ok | SEQ : 20174800990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:39:45:08 | I | Matching ok | SEQ : 20174800980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:39:58:88 | I | Matching ok | SEQ : 20174800970, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:40:00:89 | I | Matching ok | SEQ : 20174800960, PART : N/A, SCAN N/A, CELL [1,6]
18:40:29:28 | I | Matching ok | SEQ : 20174801070, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:40:44:13 | I | Matching ok | SEQ : 20174801060, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:40:55:08 | I | Matching ok | SEQ : 20174801050, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:40:57:11 | I | Matching ok | SEQ : 20174801040, PART : N/A, SCAN N/A, CELL [2,4]
18:41:02:85 | I | Matching ok | SEQ : 20174801030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:41:04:87 | I | Matching ok | SEQ : 20174801020, PART : N/A, SCAN N/A, CELL [2,6]
18:55:52:98 | I | Matching ok | SEQ : 20174801130, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:55:55:00 | I | Matching ok | SEQ : 20174801120, PART : N/A, SCAN N/A, CELL [1,2]
18:55:57:01 | I | Matching ok | SEQ : 20174801110, PART : N/A, SCAN N/A, CELL [1,3]
18:56:05:35 | I | Matching ok | SEQ : 20174801100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:56:17:95 | I | Matching ok | SEQ : 20174801090, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:56:25:63 | I | Matching ok | SEQ : 20174801080, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:56:34:10 | I | Matching ok | SEQ : 20174801190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
