00:00:02:84 | I | Matching ok | SEQ : 20174768350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:31:54:47 | I | Matching ok | SEQ : 20174775460, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
14:40:42:58 | I | Matching ok | SEQ : 20174775570, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
14:40:44:61 | I | Matching ok | SEQ : 20174775560, PART : N/A, SCAN N/A, CELL [1,2]
14:40:45:88 | W | Mismatching | SEQ : 20174775550, PART : N/A, SCAN P52124713AD, CELL [1,3]
14:40:46:63 | I | Matching ok | SEQ : 20174775550, PART : N/A, SCAN N/A, CELL [1,3]
14:40:57:83 | I | Matching ok | SEQ : 20174775540, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
14:41:01:56 | I | Matching ok | SEQ : 20174775530, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:41:05:23 | I | Matching ok | SEQ : 20174775520, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:41:10:21 | I | Matching ok | SEQ : 20174775630, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
14:41:12:53 | I | Matching ok | SEQ : 20174775620, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
14:41:14:58 | I | Matching ok | SEQ : 20174775610, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:41:16:80 | I | Matching ok | SEQ : 20174775600, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
14:41:19:43 | I | Matching ok | SEQ : 20174775590, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:41:21:44 | I | Matching ok | SEQ : 20174775580, PART : N/A, SCAN N/A, CELL [2,6]
14:41:23:53 | I | Matching ok | SEQ : 20174775690, PART : N/A, SCAN N/A, CELL [1,1]
14:41:25:54 | I | Matching ok | SEQ : 20174775680, PART : N/A, SCAN N/A, CELL [1,2]
14:50:42:94 | I | Matching ok | SEQ : 20174775670, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
14:50:44:96 | I | Matching ok | SEQ : 20174775660, PART : N/A, SCAN N/A, CELL [1,4]
14:50:47:99 | I | Matching ok | SEQ : 20174775650, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
14:50:52:55 | I | Matching ok | SEQ : 20174775640, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
14:50:54:89 | I | Matching ok | SEQ : 20174775750, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
14:50:57:54 | I | Matching ok | SEQ : 20174775740, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
14:51:00:52 | I | Matching ok | SEQ : 20174775730, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
14:51:03:37 | I | Matching ok | SEQ : 20174775720, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
14:51:06:65 | I | Matching ok | SEQ : 20174775710, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
14:51:09:72 | I | Matching ok | SEQ : 20174775700, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:05:18:14 | I | Matching ok | SEQ : 20174775810, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
15:05:22:02 | I | Matching ok | SEQ : 20174775800, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:05:24:04 | I | Matching ok | SEQ : 20174775790, PART : N/A, SCAN N/A, CELL [1,3]
15:05:28:64 | I | Matching ok | SEQ : 20174775780, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:05:31:92 | I | Matching ok | SEQ : 20174775770, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
15:05:37:42 | I | Matching ok | SEQ : 20174775760, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:05:39:66 | I | Matching ok | SEQ : 20174775870, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
15:05:42:04 | I | Matching ok | SEQ : 20174775860, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:05:45:02 | I | Matching ok | SEQ : 20174775850, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:05:47:39 | I | Matching ok | SEQ : 20174775840, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:05:50:14 | I | Matching ok | SEQ : 20174775830, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
15:05:52:62 | I | Matching ok | SEQ : 20174775820, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:05:54:68 | I | Matching ok | SEQ : 20174775930, PART : N/A, SCAN N/A, CELL [1,1]
15:05:56:71 | I | Matching ok | SEQ : 20174775920, PART : N/A, SCAN N/A, CELL [1,2]
15:27:58:12 | I | Matching ok | SEQ : 20174775910, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:28:00:22 | I | Matching ok | SEQ : 20174775900, PART : N/A, SCAN N/A, CELL [1,4]
15:28:05:02 | I | Matching ok | SEQ : 20174775890, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
15:28:10:02 | I | Matching ok | SEQ : 20174775880, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:28:16:15 | I | Matching ok | SEQ : 20174775990, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:28:23:75 | I | Matching ok | SEQ : 20174775980, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
15:28:27:80 | I | Matching ok | SEQ : 20174775970, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:28:31:07 | I | Matching ok | SEQ : 20174775960, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
15:28:33:12 | I | Matching ok | SEQ : 20174775950, PART : N/A, SCAN N/A, CELL [2,5]
15:28:37:03 | I | Matching ok | SEQ : 20174775940, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
15:28:39:25 | I | Matching ok | SEQ : 20174776050, PART : N/A, SCAN N/A, CELL [1,1]
15:46:32:95 | I | Matching ok | SEQ : 20174776040, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
15:46:36:90 | I | Matching ok | SEQ : 20174776030, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
15:46:41:15 | I | Matching ok | SEQ : 20174776020, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
15:46:43:19 | I | Matching ok | SEQ : 20174776010, PART : N/A, SCAN N/A, CELL [1,5]
15:46:47:95 | I | Matching ok | SEQ : 20174776000, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
15:46:51:95 | I | Matching ok | SEQ : 20174776110, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
15:46:56:00 | I | Matching ok | SEQ : 20174776100, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
15:46:59:53 | I | Matching ok | SEQ : 20174776090, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
15:47:01:54 | I | Matching ok | SEQ : 20174776080, PART : N/A, SCAN N/A, CELL [2,4]
15:47:03:95 | I | Matching ok | SEQ : 20174776070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:47:07:45 | I | Matching ok | SEQ : 20174776060, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
16:26:46:46 | I | Matching ok | SEQ : 20174776170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:26:59:31 | I | Matching ok | SEQ : 20174776160, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:27:01:32 | I | Matching ok | SEQ : 20174776150, PART : N/A, SCAN N/A, CELL [1,3]
16:27:13:06 | I | Matching ok | SEQ : 20174776140, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:27:15:46 | I | Matching ok | SEQ : 20174776130, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:27:26:38 | I | Matching ok | SEQ : 20174776120, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:27:42:36 | I | Matching ok | SEQ : 20174776230, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:27:44:38 | I | Matching ok | SEQ : 20174776220, PART : N/A, SCAN N/A, CELL [2,2]
16:28:01:49 | I | Matching ok | SEQ : 20174776210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:28:12:94 | I | Matching ok | SEQ : 20174776200, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:28:17:38 | I | Matching ok | SEQ : 20174776190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:28:19:40 | I | Matching ok | SEQ : 20174776180, PART : N/A, SCAN N/A, CELL [2,6]
16:38:37:65 | I | Matching ok | SEQ : 20174776290, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:38:39:67 | I | Matching ok | SEQ : 20174776280, PART : N/A, SCAN N/A, CELL [1,2]
16:38:42:13 | I | Matching ok | SEQ : 20174776270, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:38:47:43 | I | Matching ok | SEQ : 20174776260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:38:51:50 | I | Matching ok | SEQ : 20174776250, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:38:53:53 | I | Matching ok | SEQ : 20174776240, PART : N/A, SCAN N/A, CELL [1,6]
16:38:57:07 | I | Matching ok | SEQ : 20174776350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:39:01:52 | I | Matching ok | SEQ : 20174776340, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
16:39:07:05 | I | Matching ok | SEQ : 20174776330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:39:10:82 | I | Matching ok | SEQ : 20174776320, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:39:13:87 | I | Matching ok | SEQ : 20174776310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:39:15:90 | I | Matching ok | SEQ : 20174776300, PART : N/A, SCAN N/A, CELL [2,6]
16:42:19:35 | I | Matching ok | SEQ : 20174776410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:42:22:88 | I | Matching ok | SEQ : 20174776400, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:42:36:83 | I | Matching ok | SEQ : 20174776390, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:42:39:53 | I | Matching ok | SEQ : 20174776380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:42:41:55 | I | Matching ok | SEQ : 20174776370, PART : N/A, SCAN N/A, CELL [1,5]
16:42:43:58 | I | Matching ok | SEQ : 20174776360, PART : N/A, SCAN N/A, CELL [1,6]
16:43:04:78 | I | Matching ok | SEQ : 20174776470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:43:07:51 | I | Matching ok | SEQ : 20174776460, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:43:23:49 | I | Matching ok | SEQ : 20174776450, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:43:26:71 | I | Matching ok | SEQ : 20174776440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:43:36:36 | I | Matching ok | SEQ : 20174776430, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:43:45:53 | I | Matching ok | SEQ : 20174776420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:48:59:11 | I | Matching ok | SEQ : 20174776530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:49:01:13 | I | Matching ok | SEQ : 20174776520, PART : N/A, SCAN N/A, CELL [1,2]
16:49:03:15 | I | Matching ok | SEQ : 20174776510, PART : N/A, SCAN N/A, CELL [1,3]
16:49:28:91 | I | Matching ok | SEQ : 20174776500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:49:31:76 | I | Matching ok | SEQ : 20174776490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:49:33:77 | I | Matching ok | SEQ : 20174776480, PART : N/A, SCAN N/A, CELL [1,6]
16:49:43:89 | I | Matching ok | SEQ : 20174776590, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:49:45:91 | I | Matching ok | SEQ : 20174776580, PART : N/A, SCAN N/A, CELL [2,2]
16:50:26:24 | I | Matching ok | SEQ : 20174776570, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:51:14:40 | I | Matching ok | SEQ : 20174776560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:51:16:46 | I | Matching ok | SEQ : 20174776550, PART : N/A, SCAN N/A, CELL [2,5]
16:51:21:19 | I | Matching ok | SEQ : 20174776540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:00:35:73 | I | Matching ok | SEQ : 20174776650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:00:42:23 | I | Matching ok | SEQ : 20174776640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:00:47:16 | I | Matching ok | SEQ : 20174776630, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:01:00:58 | I | Matching ok | SEQ : 20174776620, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:01:02:61 | I | Matching ok | SEQ : 20174776610, PART : N/A, SCAN N/A, CELL [1,5]
17:01:07:71 | I | Matching ok | SEQ : 20174776600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
17:01:14:13 | I | Matching ok | SEQ : 20174776710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:01:18:28 | I | Matching ok | SEQ : 20174776700, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:01:30:11 | I | Matching ok | SEQ : 20174776690, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:01:34:98 | I | Matching ok | SEQ : 20174776680, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:01:44:93 | I | Matching ok | SEQ : 20174776670, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:01:48:38 | I | Matching ok | SEQ : 20174776660, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
17:11:02:89 | I | Matching ok | SEQ : 20174776770, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:11:04:91 | I | Matching ok | SEQ : 20174776760, PART : N/A, SCAN N/A, CELL [1,2]
17:11:08:30 | I | Matching ok | SEQ : 20174776750, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
17:11:54:12 | I | Matching ok | SEQ : 20174776740, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:11:56:13 | I | Matching ok | SEQ : 20174776730, PART : N/A, SCAN N/A, CELL [1,5]
17:12:27:77 | I | Matching ok | SEQ : 20174776720, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:12:33:42 | I | Matching ok | SEQ : 20174776830, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:12:35:44 | I | Matching ok | SEQ : 20174776820, PART : N/A, SCAN N/A, CELL [2,2]
17:12:50:62 | I | Matching ok | SEQ : 20174776810, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:13:12:55 | I | Matching ok | SEQ : 20174776800, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:13:14:57 | I | Matching ok | SEQ : 20174776790, PART : N/A, SCAN N/A, CELL [2,5]
17:15:51:33 | I | Matching ok | SEQ : 20174776780, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:21:46:44 | I | Matching ok | SEQ : 20174776890, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
17:21:49:83 | I | Matching ok | SEQ : 20174776880, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:22:04:94 | I | Matching ok | SEQ : 20174776870, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:22:15:79 | I | Matching ok | SEQ : 20174776860, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:22:17:81 | I | Matching ok | SEQ : 20174776850, PART : N/A, SCAN N/A, CELL [1,5]
17:22:30:94 | I | Matching ok | SEQ : 20174776840, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:22:40:64 | I | Matching ok | SEQ : 20174776950, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
17:22:42:66 | I | Matching ok | SEQ : 20174776940, PART : N/A, SCAN N/A, CELL [2,2]
17:23:46:94 | I | Matching ok | SEQ : 20174776930, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
17:23:50:29 | I | Matching ok | SEQ : 20174776920, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:24:02:96 | I | Matching ok | SEQ : 20174776910, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:24:13:84 | I | Matching ok | SEQ : 20174776900, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:24:15:90 | I | Matching ok | SEQ : 20174777010, PART : N/A, SCAN N/A, CELL [1,1]
17:37:37:56 | I | Matching ok | SEQ : 20174777000, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
17:37:59:98 | I | Matching ok | SEQ : 20174776990, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:38:16:71 | I | Matching ok | SEQ : 20174776980, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:38:18:73 | I | Matching ok | SEQ : 20174776970, PART : N/A, SCAN N/A, CELL [1,5]
17:38:25:59 | I | Matching ok | SEQ : 20174776960, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
17:38:46:23 | I | Matching ok | SEQ : 20174777070, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:38:50:21 | I | Matching ok | SEQ : 20174777060, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
17:38:52:22 | I | Matching ok | SEQ : 20174777050, PART : N/A, SCAN N/A, CELL [2,3]
17:39:04:34 | I | Matching ok | SEQ : 20174777040, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
17:39:07:59 | I | Matching ok | SEQ : 20174777030, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
17:39:20:71 | I | Matching ok | SEQ : 20174777020, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
17:57:01:96 | I | Matching ok | SEQ : 20174777130, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
17:57:04:31 | I | Matching ok | SEQ : 20174777120, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
17:57:21:07 | I | Matching ok | SEQ : 20174777110, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
17:57:43:64 | I | Matching ok | SEQ : 20174777100, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
17:58:18:26 | I | Matching ok | SEQ : 20174777090, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
17:58:20:28 | I | Matching ok | SEQ : 20174777080, PART : N/A, SCAN N/A, CELL [1,6]
17:58:55:14 | I | Matching ok | SEQ : 20174777190, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
17:59:18:71 | I | Matching ok | SEQ : 20174777180, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
17:59:30:79 | I | Matching ok | SEQ : 20174777170, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
17:59:36:72 | I | Matching ok | SEQ : 20174777160, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
17:59:38:73 | I | Matching ok | SEQ : 20174777150, PART : N/A, SCAN N/A, CELL [2,5]
17:59:48:69 | I | Matching ok | SEQ : 20174777140, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:28:17:68 | I | Matching ok | SEQ : 20174777250, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:28:19:70 | I | Matching ok | SEQ : 20174777240, PART : N/A, SCAN N/A, CELL [1,2]
18:28:23:89 | I | Matching ok | SEQ : 20174777230, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:28:25:91 | I | Matching ok | SEQ : 20174777220, PART : N/A, SCAN N/A, CELL [1,4]
18:28:29:84 | I | Matching ok | SEQ : 20174777210, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:28:37:62 | I | Matching ok | SEQ : 20174777200, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
18:28:48:86 | I | Matching ok | SEQ : 20174777310, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:28:58:04 | I | Matching ok | SEQ : 20174777300, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:29:14:34 | I | Matching ok | SEQ : 20174777290, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:29:20:04 | I | Matching ok | SEQ : 20174777280, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:29:33:04 | I | Matching ok | SEQ : 20174777270, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
18:29:40:11 | I | Matching ok | SEQ : 20174777260, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:40:41:15 | I | Matching ok | SEQ : 20174777370, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:40:44:21 | I | Matching ok | SEQ : 20174777360, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
18:40:47:18 | I | Matching ok | SEQ : 20174777350, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:40:49:53 | I | Matching ok | SEQ : 20174777340, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
18:40:52:58 | I | Matching ok | SEQ : 20174777330, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:40:55:43 | I | Matching ok | SEQ : 20174777320, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
18:40:58:03 | I | Matching ok | SEQ : 20174777430, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
18:41:00:73 | I | Matching ok | SEQ : 20174777420, PART : 04578885AC, SCAN P04578885AC, CELL [2,2]
18:41:03:11 | I | Matching ok | SEQ : 20174777410, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:41:06:36 | I | Matching ok | SEQ : 20174777400, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
18:41:08:38 | I | Matching ok | SEQ : 20174777390, PART : N/A, SCAN N/A, CELL [2,5]
18:41:10:78 | I | Matching ok | SEQ : 20174777380, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:47:49:92 | I | Matching ok | SEQ : 20174777490, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
18:47:53:22 | I | Matching ok | SEQ : 20174777480, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:47:55:23 | I | Matching ok | SEQ : 20174777470, PART : N/A, SCAN N/A, CELL [1,3]
18:48:08:02 | I | Matching ok | SEQ : 20174777460, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
18:48:12:07 | I | Matching ok | SEQ : 20174777450, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:48:19:17 | I | Matching ok | SEQ : 20174777440, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
18:48:21:19 | I | Matching ok | SEQ : 20174777550, PART : N/A, SCAN N/A, CELL [2,1]
18:48:30:24 | I | Matching ok | SEQ : 20174777540, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:48:39:59 | I | Matching ok | SEQ : 20174777530, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:48:49:62 | I | Matching ok | SEQ : 20174777520, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:49:01:64 | I | Matching ok | SEQ : 20174777510, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:49:06:27 | I | Matching ok | SEQ : 20174777500, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
18:57:43:96 | I | Matching ok | SEQ : 20174777610, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
18:57:48:93 | I | Matching ok | SEQ : 20174777600, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
18:57:55:17 | I | Matching ok | SEQ : 20174777590, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
18:57:57:18 | I | Matching ok | SEQ : 20174777580, PART : N/A, SCAN N/A, CELL [1,4]
18:58:31:48 | I | Matching ok | SEQ : 20174777570, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
18:58:41:06 | I | Matching ok | SEQ : 20174777560, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
18:58:48:93 | I | Matching ok | SEQ : 20174777670, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
18:58:57:71 | I | Matching ok | SEQ : 20174777660, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
18:59:12:06 | I | Matching ok | SEQ : 20174777650, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
18:59:22:76 | I | Matching ok | SEQ : 20174777640, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
18:59:29:26 | I | Matching ok | SEQ : 20174777630, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
18:59:37:41 | I | Matching ok | SEQ : 20174777620, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
18:59:39:43 | I | Matching ok | SEQ : 20174777730, PART : N/A, SCAN N/A, CELL [1,1]
19:09:07:72 | I | Matching ok | SEQ : 20174777720, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:09:15:40 | I | Matching ok | SEQ : 20174777710, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
19:09:23:95 | I | Matching ok | SEQ : 20174777700, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
19:09:25:95 | I | Matching ok | SEQ : 20174777690, PART : N/A, SCAN N/A, CELL [1,5]
19:09:37:35 | I | Matching ok | SEQ : 20174777680, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:09:49:07 | I | Matching ok | SEQ : 20174777790, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:10:55:55 | I | Matching ok | SEQ : 20174777780, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:10:57:56 | I | Matching ok | SEQ : 20174777770, PART : N/A, SCAN N/A, CELL [2,3]
19:11:05:52 | I | Matching ok | SEQ : 20174777760, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
19:11:18:82 | I | Matching ok | SEQ : 20174777750, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:11:29:50 | I | Matching ok | SEQ : 20174777740, PART : 04578885AC, SCAN P04578885AC, CELL [2,6]
19:11:31:55 | I | Matching ok | SEQ : 20174777850, PART : N/A, SCAN N/A, CELL [1,1]
19:24:17:42 | I | Matching ok | SEQ : 20174777840, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:24:19:43 | I | Matching ok | SEQ : 20174777830, PART : N/A, SCAN N/A, CELL [1,3]
19:24:23:72 | I | Matching ok | SEQ : 20174777820, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
19:24:30:89 | W | Mismatching | SEQ : 20174777810, PART : 52124713AD, SCAN P04578885AC, CELL [1,5]
19:24:47:19 | I | Matching ok | SEQ : 20174777810, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
19:25:09:27 | I | Matching ok | SEQ : 20174777800, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
19:25:14:34 | I | Matching ok | SEQ : 20174777910, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
19:25:19:54 | I | Matching ok | SEQ : 20174777900, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
19:25:30:24 | I | Matching ok | SEQ : 20174777890, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
19:25:32:26 | I | Matching ok | SEQ : 20174777880, PART : N/A, SCAN N/A, CELL [2,4]
19:25:35:82 | I | Matching ok | SEQ : 20174777870, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
19:25:37:82 | I | Matching ok | SEQ : 20174777860, PART : N/A, SCAN N/A, CELL [2,6]
19:25:39:87 | I | Matching ok | SEQ : 20174777970, PART : N/A, SCAN N/A, CELL [1,1]
19:33:03:33 | I | Matching ok | SEQ : 20174777960, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
19:33:05:38 | I | Matching ok | SEQ : 20174777950, PART : N/A, SCAN N/A, CELL [1,3]
