00:05:59:83 | I | Matching ok | SEQ : 20174813970, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
15:58:21:50 | I | Matching ok | SEQ : 20174821070, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
15:58:25:88 | I | Matching ok | SEQ : 20174821060, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:08:36:82 | I | Matching ok | SEQ : 20174821170, PART : 04578885AC, SCAN P04578885AC, CELL [1,1]
16:08:40:29 | I | Matching ok | SEQ : 20174821160, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:08:43:82 | I | Matching ok | SEQ : 20174821150, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:08:47:19 | I | Matching ok | SEQ : 20174821140, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:08:51:17 | I | Matching ok | SEQ : 20174821130, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:08:54:87 | I | Matching ok | SEQ : 20174821120, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:08:58:77 | I | Matching ok | SEQ : 20174821230, PART : 04578885AC, SCAN P04578885AC, CELL [2,1]
16:09:00:81 | I | Matching ok | SEQ : 20174821220, PART : N/A, SCAN N/A, CELL [2,2]
16:09:03:42 | I | Matching ok | SEQ : 20174821210, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:09:07:74 | I | Matching ok | SEQ : 20174821200, PART : 04578885AC, SCAN P04578885AC, CELL [2,4]
16:09:13:17 | I | Matching ok | SEQ : 20174821190, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:09:17:02 | I | Matching ok | SEQ : 20174821180, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:09:19:06 | I | Matching ok | SEQ : 20174821290, PART : N/A, SCAN N/A, CELL [1,1]
16:19:41:06 | I | Matching ok | SEQ : 20174821280, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:19:45:03 | I | Matching ok | SEQ : 20174821270, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:19:49:23 | I | Matching ok | SEQ : 20174821260, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:19:51:25 | I | Matching ok | SEQ : 20174821250, PART : N/A, SCAN N/A, CELL [1,5]
16:19:54:96 | I | Matching ok | SEQ : 20174821240, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:19:59:16 | I | Matching ok | SEQ : 20174821350, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:20:03:19 | I | Matching ok | SEQ : 20174821340, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:20:07:18 | I | Matching ok | SEQ : 20174821330, PART : 04578885AC, SCAN P04578885AC, CELL [2,3]
16:20:09:19 | I | Matching ok | SEQ : 20174821320, PART : N/A, SCAN N/A, CELL [2,4]
16:20:11:66 | I | Matching ok | SEQ : 20174821310, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:20:15:98 | I | Matching ok | SEQ : 20174821300, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:30:12:70 | I | Matching ok | SEQ : 20174821410, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:30:15:55 | I | Matching ok | SEQ : 20174821400, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:30:19:02 | I | Matching ok | SEQ : 20174821390, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:30:22:52 | I | Matching ok | SEQ : 20174821380, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:30:24:56 | I | Matching ok | SEQ : 20174821370, PART : N/A, SCAN N/A, CELL [1,5]
16:30:29:23 | I | Matching ok | SEQ : 20174821360, PART : 52124713AD, SCAN P52124713AD, CELL [1,6]
16:30:33:75 | I | Matching ok | SEQ : 20174821470, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:30:35:77 | I | Matching ok | SEQ : 20174821460, PART : N/A, SCAN N/A, CELL [2,2]
16:30:37:81 | I | Matching ok | SEQ : 20174821450, PART : N/A, SCAN N/A, CELL [2,3]
16:30:43:22 | I | Matching ok | SEQ : 20174821440, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:30:45:24 | I | Matching ok | SEQ : 20174821430, PART : N/A, SCAN N/A, CELL [2,5]
16:30:54:00 | I | Matching ok | SEQ : 20174821420, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:39:53:77 | I | Matching ok | SEQ : 20174821530, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:39:56:89 | I | Matching ok | SEQ : 20174821520, PART : 04578885AC, SCAN P04578885AC, CELL [1,2]
16:40:00:17 | I | Matching ok | SEQ : 20174821510, PART : 04578885AC, SCAN P04578885AC, CELL [1,3]
16:40:03:46 | I | Matching ok | SEQ : 20174821500, PART : 52124713AD, SCAN P52124713AD, CELL [1,4]
16:40:06:41 | I | Matching ok | SEQ : 20174821490, PART : 52124713AD, SCAN P52124713AD, CELL [1,5]
16:40:12:14 | I | Matching ok | SEQ : 20174821480, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:40:14:16 | I | Matching ok | SEQ : 20174821590, PART : N/A, SCAN N/A, CELL [2,1]
16:40:18:06 | I | Matching ok | SEQ : 20174821580, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:40:20:07 | I | Matching ok | SEQ : 20174821570, PART : N/A, SCAN N/A, CELL [2,3]
16:40:24:81 | I | Matching ok | SEQ : 20174821560, PART : 52124713AD, SCAN P52124713AD, CELL [2,4]
16:40:27:81 | I | Matching ok | SEQ : 20174821550, PART : 04578885AC, SCAN P04578885AC, CELL [2,5]
16:40:30:81 | I | Matching ok | SEQ : 20174821540, PART : 52124713AD, SCAN P52124713AD, CELL [2,6]
16:51:24:23 | I | Matching ok | SEQ : 20174821650, PART : 52124713AD, SCAN P52124713AD, CELL [1,1]
16:51:26:76 | I | Matching ok | SEQ : 20174821640, PART : 52124713AD, SCAN P52124713AD, CELL [1,2]
16:51:29:53 | I | Matching ok | SEQ : 20174821630, PART : 52124713AD, SCAN P52124713AD, CELL [1,3]
16:51:34:51 | W | Mismatching | SEQ : 20174821620, PART : 04578885AC, SCAN TQ41967C0618, CELL [1,4]
16:51:41:86 | I | Matching ok | SEQ : 20174821620, PART : 04578885AC, SCAN P04578885AC, CELL [1,4]
16:51:45:96 | I | Matching ok | SEQ : 20174821610, PART : 04578885AC, SCAN P04578885AC, CELL [1,5]
16:51:53:88 | I | Matching ok | SEQ : 20174821600, PART : 04578885AC, SCAN P04578885AC, CELL [1,6]
16:51:56:81 | I | Matching ok | SEQ : 20174821710, PART : 52124713AD, SCAN P52124713AD, CELL [2,1]
16:51:59:71 | I | Matching ok | SEQ : 20174821700, PART : 52124713AD, SCAN P52124713AD, CELL [2,2]
16:52:03:33 | I | Matching ok | SEQ : 20174821690, PART : 52124713AD, SCAN P52124713AD, CELL [2,3]
16:52:05:37 | I | Matching ok | SEQ : 20174821680, PART : N/A, SCAN N/A, CELL [2,4]
16:52:07:96 | I | Matching ok | SEQ : 20174821670, PART : 52124713AD, SCAN P52124713AD, CELL [2,5]
16:52:09:97 | I | Matching ok | SEQ : 20174821660, PART : N/A, SCAN N/A, CELL [2,6]
16:52:12:01 | I | Matching ok | SEQ : 20174821770, PART : N/A, SCAN N/A, CELL [1,1]
